sequence_index,iteration,nf,incumbent_index,incumbent_full_objective,mean_gate_entanglement_infidelity_to_truth,mean_gate_average_infidelity_to_truth,mean_spam_vector_l2_error_to_truth,mean_gate_diamond_distance_to_truth
0,0,0,0,49871.24308947076,0.00227342297002206,0.00151561531334804,0.00697710335423951,0.015113464757287046
1,1,1,1,7107.424463719499,0.005930263586682805,0.003953509057788536,0.008728022542183437,0.03133453124462884
2,2,2,1,7107.424463719499,0.005930263586682805,0.003953509057788536,0.008728022542183437,0.03133453124462884
3,3,3,1,7107.424463719499,0.005930263586682805,0.003953509057788536,0.008728022542183437,0.03133453124462884
4,4,4,4,5507.44968644726,0.006040833788940575,0.004027222525960383,0.02130813708520699,0.026919525796436795
5,5,5,4,5507.44968644726,0.006040833788940575,0.004027222525960383,0.02130813708520699,0.026919525796436795
6,6,6,6,4537.737659883392,0.0026037948725492754,0.0017358632483661833,0.01006569464435944,0.022098422109161887
7,7,7,6,4537.737659883392,0.0026037948725492754,0.0017358632483661833,0.01006569464435944,0.022098422109161887
8,8,8,6,4537.737659883392,0.0026037948725492754,0.0017358632483661833,0.01006569464435944,0.022098422109161887
9,9,9,9,1764.3331396261146,0.0012766293496122016,0.000851086233074801,0.004405304646262446,0.010702401427522816
10,10,10,9,1764.3331396261146,0.0012766293496122016,0.000851086233074801,0.004405304646262446,0.010702401427522816
11,11,11,11,1946.686076590765,0.0009723268645622785,0.0006482179097081856,0.006065091306180944,0.007666130415454194
12,12,12,11,1946.686076590765,0.0009723268645622785,0.0006482179097081856,0.006065091306180944,0.007666130415454194
13,13,13,13,1450.6190167303375,0.0008450773916880427,0.0005633849277920285,0.004905623193938022,0.003935887571252373
14,14,14,14,1330.8934874809106,0.0007721299307611451,0.0005147532871740967,0.004411742241043347,0.0036330309551664995
15,15,15,14,1330.8934874809106,0.0007721299307611451,0.0005147532871740967,0.004411742241043347,0.0036330309551664995
16,16,16,16,1112.5056972679977,0.0006146553848803138,0.0004097702565868758,0.004258888118576699,0.0029855153254315803
17,17,17,16,1112.5056972679977,0.0006146553848803138,0.0004097702565868758,0.004258888118576699,0.0029855153254315803
18,18,18,18,1084.686608697394,0.0006557623996808482,0.00043717493312056543,0.004439025614950516,0.002892158665237998
19,19,19,18,1084.686608697394,0.0006557623996808482,0.00043717493312056543,0.004439025614950516,0.002892158665237998
20,20,20,18,1084.686608697394,0.0006557623996808482,0.00043717493312056543,0.004439025614950516,0.002892158665237998
21,21,21,21,1018.8704594518144,0.00037063824889896346,0.00024709216593264227,0.00415504065374564,0.0025329254609900475
22,22,22,21,1018.8704594518144,0.00037063824889896346,0.00024709216593264227,0.00415504065374564,0.0025329254609900475
23,23,23,21,1018.8704594518144,0.00037063824889896346,0.00024709216593264227,0.00415504065374564,0.0025329254609900475
24,24,24,24,999.249216286658,0.00033743843738090473,0.0002249589582539365,0.004210851535015426,0.0025181824016428586
25,25,25,24,999.249216286658,0.00033743843738090473,0.0002249589582539365,0.004210851535015426,0.0025181824016428586
26,26,26,26,992.8222667321554,0.00027100115964825977,0.0001806674397655065,0.004546974131152485,0.0023464498248998295
27,27,27,26,992.8222667321554,0.00027100115964825977,0.0001806674397655065,0.004546974131152485,0.0023464498248998295
28,28,28,26,992.8222667321554,0.00027100115964825977,0.0001806674397655065,0.004546974131152485,0.0023464498248998295
29,29,29,29,990.3996546632729,0.0002520744378244344,0.00016804962521628958,0.004551622817614877,0.0022813543758893546
30,30,30,29,990.3996546632729,0.0002520744378244344,0.00016804962521628958,0.004551622817614877,0.0022813543758893546
31,31,31,31,988.4212615075212,0.00023925050526341085,0.0001595003368422739,0.004680413747980525,0.0022910064430366316
32,32,32,31,988.4212615075212,0.00023925050526341085,0.0001595003368422739,0.004680413747980525,0.0022910064430366316
33,33,33,33,988.2063885630101,0.0002268134494690377,0.00015120896631269182,0.004684493416144626,0.0022780180287310255
34,34,34,33,988.2063885630101,0.0002268134494690377,0.00015120896631269182,0.004684493416144626,0.0022780180287310255
35,35,35,33,988.2063885630101,0.0002268134494690377,0.00015120896631269182,0.004684493416144626,0.0022780180287310255
36,36,36,36,986.4775869945722,0.0002147935545312729,0.0001431957030208486,0.004580383126165364,0.002227945662524387
37,37,37,36,986.4775869945722,0.0002147935545312729,0.0001431957030208486,0.004580383126165364,0.002227945662524387
38,38,38,38,986.1580454077887,0.00021146298961724486,0.00014097532641149657,0.004541374223763675,0.0022051546889605518
39,39,39,39,986.1348253015277,0.00021149289797578463,0.00014099526531718976,0.004491895558959429,0.0021961251769604577
40,40,40,40,985.6216938678078,0.000204165185397287,0.00013611012359819133,0.004500447880391057,0.0021792282120319446
41,41,41,41,989.271521856539,0.00021720598724458973,0.00014480399149639317,0.004424575884831346,0.0020173185704886088
42,42,42,41,989.271521856539,0.00021720598724458973,0.00014480399149639317,0.004424575884831346,0.0020173185704886088
43,43,43,43,989.0264272090678,0.00021657606965908016,0.00014438404643938677,0.004385602459518743,0.001979315146516078
44,44,44,43,989.0264272090678,0.00021657606965908016,0.00014438404643938677,0.004385602459518743,0.001979315146516078
45,45,45,43,989.0264272090678,0.00021657606965908016,0.00014438404643938677,0.004385602459518743,0.001979315146516078
46,46,46,46,990.3676198441741,0.0002136839430957882,0.0001424559620638588,0.0037994868209555045,0.0019042166013889818
47,47,47,46,990.3676198441741,0.0002136839430957882,0.0001424559620638588,0.0037994868209555045,0.0019042166013889818
48,48,48,48,990.2456596727911,0.00021309793175106062,0.00014206528783404043,0.0037947390503902064,0.0018497000891217774
49,49,49,48,990.2456596727911,0.00021309793175106062,0.00014206528783404043,0.0037947390503902064,0.0018497000891217774
50,50,50,50,990.151062921893,0.00021432645565117037,0.00014288430376744693,0.0037702491828506533,0.001804439874985484
51,51,51,50,991.8349077322924,0.00021432645565117037,0.00014288430376744693,0.0037702491828506533,0.001804439874985484
52,52,52,52,991.1660041726699,0.00020929711799619333,0.00013953141199746222,0.00404611646370213,0.0017019955489891133
53,53,53,52,991.1660041726699,0.00020929711799619333,0.00013953141199746222,0.00404611646370213,0.0017019955489891133
54,54,54,54,991.1429635946299,0.00020531425330322373,0.00013687616886881582,0.004064742221061773,0.0017143302056767495
55,55,55,54,991.1429635946299,0.00020531425330322373,0.00013687616886881582,0.004064742221061773,0.0017143302056767495
56,56,56,56,991.1866019580008,0.0001971316172861004,0.00013142107819073362,0.004598703092040555,0.0015936151464365181
57,57,57,56,991.1866019580008,0.0001971316172861004,0.00013142107819073362,0.004598703092040555,0.0015936151464365181
58,58,58,58,990.7348042424275,0.0001967642532792746,0.00013117616885284972,0.004553892294664192,0.0015492275333618625
