data_seed,truth_seed,method,flag,xkin,num_parameters,num_circuits,num_residuals,objective_mode,weighted_least_squares_objective,reduced_chi_square,min_probability,max_probability,num_probability_below_zero,num_probability_above_one,logl_model,logl_max,two_delta_logl,num_independent_data,num_nongauge_params,dof,n_sigma,n_sigma_less_than_1,mean_gate_entanglement_infidelity_to_truth,mean_gate_average_infidelity_to_truth,mean_spam_vector_l2_error_to_truth,mean_gate_diamond_distance_to_truth,mean_gate_entanglement_infidelity_to_ideal,mean_gate_average_infidelity_to_ideal,mean_spam_vector_l2_error_to_ideal,mean_gate_diamond_distance_to_ideal,revealed_circuits,total_circuits,accounted_revealed_shots,physical_precomputed_shots,min_shots_per_circuit,mean_shots_per_circuit,max_shots_per_circuit
102,1000,adaptive_no_fpr,9.891653529973322,299,72,1918,3836,poisson_logl,1010.4330482621706,1.06082209791304,0.0005169892431080014,0.9994830107568922,0,0,-499913.22751375195,-498902.7944654899,2020.866096524056,1918,13,1905,1.8771280014387055,False,2.1791827432421362e-05,1.4527884954947575e-05,0.004113535167221564,0.0005592274697722355,0.003907582645652996,0.0026050550971019972,0.007211357363708516,0.01520275803963463,1918,1918,963000,963000,126,502.08550573514077,47668
