iteration,nf,previous_rho,trust_region_delta,adaptive_schedule,requested_budget,scheduled_budget,shots_added,active_circuits,revealed_union_circuits,accounted_revealed_shots,total_shot_budget,remaining_shot_budget,shot_budget_exhausted,physical_precomputed_shots
0,0,,0.1,lazy_delta_inverse_square,0,0,0,1918,1918,140014,200500,60486,False,140014
1,1,30.799757562182688,0.2,lazy_delta_inverse_square,0,0,0,1918,1918,140014,200500,60486,False,140014
2,2,-0.9916794857846195,0.1,lazy_delta_inverse_square,0,0,0,1918,1918,140014,200500,60486,False,140014
3,3,0.6125716375787902,0.2,lazy_delta_inverse_square,0,0,0,1918,1918,140014,200500,60486,False,140014
4,4,-2.8304518627859654,0.1,lazy_delta_inverse_square,0,0,0,1918,1918,140014,200500,60486,False,140014
5,5,-1.088349420478462,0.05,lazy_delta_inverse_square,10000,10000,10000,1918,1918,150014,200500,50486,False,150014
6,6,0.3146877559646349,0.1,lazy_delta_inverse_square,0,0,0,1918,1918,150014,200500,50486,False,150014
7,7,-1.0557606532466361,0.05,lazy_delta_inverse_square,0,0,0,1918,1918,150014,200500,50486,False,150014
8,8,0.5713209684651289,0.1,lazy_delta_inverse_square,0,0,0,1918,1918,150014,200500,50486,False,150014
9,9,0.08547814070693702,0.2,lazy_delta_inverse_square,0,0,0,1918,1918,150014,200500,50486,False,150014
10,10,0.5115487091877874,0.1,lazy_delta_inverse_square,10000,10000,10000,1918,1918,160014,200500,40486,False,160014
11,11,-1.7433813146785202,0.05,lazy_delta_inverse_square,0,0,0,1918,1918,160014,200500,40486,False,160014
12,12,-0.8761339061104273,0.025,lazy_delta_inverse_square,0,0,0,1918,1918,160014,200500,40486,False,160014
13,13,0.6682008191459198,0.05,lazy_delta_inverse_square,0,0,0,1918,1918,160014,200500,40486,False,160014
14,14,-0.9982404064880748,0.025,lazy_delta_inverse_square,0,0,0,1918,1918,160014,200500,40486,False,160014
15,15,0.47493802924988854,0.05,lazy_delta_inverse_square,10000,10000,10000,1918,1918,170014,200500,30486,False,170014
16,16,-1.011783022581512,0.025,lazy_delta_inverse_square,0,0,0,1918,1918,170014,200500,30486,False,170014
17,17,0.4037605671397787,0.05,lazy_delta_inverse_square,0,0,0,1918,1918,170014,200500,30486,False,170014
18,18,0.36980736168011163,0.1,lazy_delta_inverse_square,0,0,0,1918,1918,170014,200500,30486,False,170014
19,19,0.41802271464243423,0.05,lazy_delta_inverse_square,0,0,0,1918,1918,170014,200500,30486,False,170014
20,20,-0.09768986471359328,0.025,lazy_delta_inverse_square,10000,10000,10000,1918,1918,180014,200500,20486,False,180014
21,21,0.7327461300886087,0.05,lazy_delta_inverse_square,0,0,0,1918,1918,180014,200500,20486,False,180014
22,22,-11.78766764629433,0.025,lazy_delta_inverse_square,0,0,0,1918,1918,180014,200500,20486,False,180014
23,23,-1.3238661393874236,0.0125,lazy_delta_inverse_square,0,0,0,1918,1918,180014,200500,20486,False,180014
24,24,0.813947792786354,0.025,lazy_delta_inverse_square,0,0,0,1918,1918,180014,200500,20486,False,180014
25,25,-18.314837863117248,0.0125,lazy_delta_inverse_square,10000,10000,10000,1918,1918,190014,200500,10486,False,190014
26,26,-4.71266498317688,0.00625,lazy_delta_inverse_square,0,0,0,1918,1918,190014,200500,10486,False,190014
27,27,0.04718255933770973,0.003125,lazy_delta_inverse_square,0,0,0,1918,1918,190014,200500,10486,False,190014
28,28,0.9513371692776664,0.00625,lazy_delta_inverse_square,0,0,0,1918,1918,190014,200500,10486,False,190014
29,29,-11.572194110310111,0.003125,lazy_delta_inverse_square,0,0,0,1918,1918,190014,200500,10486,False,190014
30,30,-0.576620150255282,0.0015625,lazy_delta_inverse_square,10000,10000,10000,1918,1918,200014,200500,486,False,200014
31,31,0.8981094984353291,0.003125,lazy_delta_inverse_square,0,0,0,1918,1918,200014,200500,486,False,200014
32,32,-4.0910885649975,0.0015625,lazy_delta_inverse_square,0,0,0,1918,1918,200014,200500,486,False,200014
33,33,0.1431069255574718,0.003125,lazy_delta_inverse_square,0,0,0,1918,1918,200014,200500,486,False,200014
34,34,-2.2791369193550626,0.0015625,lazy_delta_inverse_square,0,0,0,1918,1918,200014,200500,486,False,200014
35,35,0.22495620196361504,0.003125,lazy_delta_inverse_square,10000,486,486,1918,1918,200500,200500,0,True,200500
36,36,-5.511316775358356,0.0015625,lazy_delta_inverse_square,0,0,0,1918,1918,200500,200500,0,True,200500
37,37,-0.2767744012422203,0.00078125,lazy_delta_inverse_square,0,0,0,1918,1918,200500,200500,0,True,200500
38,38,0.7010084925811519,0.0015625,lazy_delta_inverse_square,0,0,0,1918,1918,200500,200500,0,True,200500
39,39,-2.033125147979267,0.00078125,lazy_delta_inverse_square,0,0,0,1918,1918,200500,200500,0,True,200500
40,40,-0.11339208281962385,0.000390625,lazy_delta_inverse_square,10000,0,0,1918,1918,200500,200500,0,True,200500
41,41,0.46268691739778106,0.00078125,lazy_delta_inverse_square,0,0,0,1918,1918,200500,200500,0,True,200500
42,42,-0.22908133852064022,0.000390625,lazy_delta_inverse_square,0,0,0,1918,1918,200500,200500,0,True,200500
43,43,0.30273552825159294,0.00078125,lazy_delta_inverse_square,0,0,0,1918,1918,200500,200500,0,True,200500
44,44,-1.388369585247912,0.000390625,lazy_delta_inverse_square,0,0,0,1918,1918,200500,200500,0,True,200500
45,45,0.19597379998785838,0.00078125,lazy_delta_inverse_square,10000,0,0,1918,1918,200500,200500,0,True,200500
46,46,-0.8290408225668392,0.000390625,lazy_delta_inverse_square,0,0,0,1918,1918,200500,200500,0,True,200500
