stage,max_length,mean_gate_entanglement_infidelity_to_truth,mean_spam_vector_l2_error_to_truth,mean_gate_diamond_distance_to_truth
0,1,0.0034842515586087364,0.020117381334009893,0.03932667607482764
1,2,0.0017153705601543057,0.01238208401561165,0.02683344853162711
2,4,0.0012821069459864054,0.00616521492832255,0.01710271877986748
3,8,0.0008641277346699838,0.003797758708162189,0.009963536305822189
4,16,0.0007618493895379941,0.0023850787071817703,0.00637767458698674
5,32,0.0003221147889009013,0.00270007523136075,0.0031013702668832186
6,64,0.0001809807377415873,0.003953558726892859,0.0021090033209044236
