stage,max_length,mean_gate_entanglement_infidelity_to_truth,mean_spam_vector_l2_error_to_truth,mean_gate_diamond_distance_to_truth
0,1,0.002183412790958017,0.01938809936754818,0.034057588135660524
1,2,0.0020770454385917736,0.0080221602859388,0.01858384901025643
2,4,0.0007696223835221006,0.007985604122903686,0.00948959609938629
3,8,0.0003219178015779478,0.0032856442819535693,0.004439625816636473
4,16,0.0004125819106650386,0.0017649478187724387,0.0036590477246803343
5,32,0.0001885427535570361,0.0008189265922815141,0.00287129911238121
6,64,1.702973508796446e-05,0.0006186014693423327,0.000833049792817722
