stage,max_length,mean_gate_entanglement_infidelity_to_truth,mean_spam_vector_l2_error_to_truth,mean_gate_diamond_distance_to_truth
0,1,0.0018159270958253149,0.00683245941381216,0.017969669941847507
1,2,0.0013864842254187049,0.0037255537283468892,0.008236255663692363
2,4,0.00034994830569845536,0.0027855952733832922,0.004217602788856214
3,8,0.00020704032238755277,0.001010061110895396,0.002622217225173081
4,16,6.10810602151568e-05,0.000988980706135058,0.0014874215865343643
5,32,1.5973543346453623e-05,0.0011183624893398006,0.0008955391122675248
6,64,1.2689744726734897e-05,0.0008747229682824108,0.0005365535687215245
