iteration,nf,previous_rho,trust_region_delta,adaptive_schedule,requested_budget,scheduled_budget,shots_added,active_circuits,revealed_union_circuits,accounted_revealed_shots,total_shot_budget,remaining_shot_budget,shot_budget_exhausted,physical_precomputed_shots
0,0,,0.1,lazy_delta_inverse_square,0,0,0,1918,1918,23016,231250,208234,False,23016
1,1,32.457994001754095,0.2,lazy_delta_inverse_square,0,0,0,1918,1918,23016,231250,208234,False,23016
2,2,-2.1326692509434904,0.1,lazy_delta_inverse_square,0,0,0,1918,1918,23016,231250,208234,False,23016
3,3,-0.25218309760266855,0.05,lazy_delta_inverse_square,0,0,0,1918,1918,23016,231250,208234,False,23016
4,4,0.8016135856289152,0.1,lazy_delta_inverse_square,0,0,0,1918,1918,23016,231250,208234,False,23016
5,5,-3.3172734062709193,0.05,lazy_delta_inverse_square,10000,10000,9923,1918,1918,32939,231250,198311,False,32939
6,6,0.3649676483171549,0.1,lazy_delta_inverse_square,0,0,0,1918,1918,32939,231250,198311,False,32939
7,7,-1.747431149548849,0.05,lazy_delta_inverse_square,0,0,0,1918,1918,32939,231250,198311,False,32939
8,8,0.11504496652960644,0.1,lazy_delta_inverse_square,0,0,0,1918,1918,32939,231250,198311,False,32939
9,9,-0.5112248956767033,0.05,lazy_delta_inverse_square,0,0,0,1918,1918,32939,231250,198311,False,32939
10,10,-0.1680920795797368,0.025,lazy_delta_inverse_square,10000,10000,9819,1918,1918,42758,231250,188492,False,42758
11,11,0.8737332915708818,0.05,lazy_delta_inverse_square,0,0,0,1918,1918,42758,231250,188492,False,42758
12,12,-0.6898678713772403,0.025,lazy_delta_inverse_square,0,0,0,1918,1918,42758,231250,188492,False,42758
13,13,0.41044878513220745,0.05,lazy_delta_inverse_square,0,0,0,1918,1918,42758,231250,188492,False,42758
14,14,-2.6101734872589266,0.025,lazy_delta_inverse_square,0,0,0,1918,1918,42758,231250,188492,False,42758
15,15,0.17854467763813214,0.05,lazy_delta_inverse_square,10000,10000,10000,1918,1918,52758,231250,178492,False,52758
16,16,-3.7415939551547335,0.025,lazy_delta_inverse_square,0,0,0,1918,1918,52758,231250,178492,False,52758
17,17,0.24333657454038451,0.05,lazy_delta_inverse_square,0,0,0,1918,1918,52758,231250,178492,False,52758
18,18,-1.8831274258612976,0.025,lazy_delta_inverse_square,0,0,0,1918,1918,52758,231250,178492,False,52758
19,19,0.22269432813003545,0.05,lazy_delta_inverse_square,0,0,0,1918,1918,52758,231250,178492,False,52758
20,20,-2.8609642834828475,0.025,lazy_delta_inverse_square,10000,10000,10000,1918,1918,62758,231250,168492,False,62758
21,21,0.36002900405205623,0.05,lazy_delta_inverse_square,0,0,0,1918,1918,62758,231250,168492,False,62758
22,22,-10.446412715974915,0.025,lazy_delta_inverse_square,0,0,0,1918,1918,62758,231250,168492,False,62758
23,23,-1.560137254507492,0.0125,lazy_delta_inverse_square,0,0,0,1918,1918,62758,231250,168492,False,62758
24,24,0.5895674207903279,0.025,lazy_delta_inverse_square,0,0,0,1918,1918,62758,231250,168492,False,62758
25,25,-8.045795528636772,0.0125,lazy_delta_inverse_square,10000,10000,10000,1918,1918,72758,231250,158492,False,72758
26,26,-1.2794543498778395,0.00625,lazy_delta_inverse_square,0,0,0,1918,1918,72758,231250,158492,False,72758
27,27,0.5215592679137447,0.0125,lazy_delta_inverse_square,0,0,0,1918,1918,72758,231250,158492,False,72758
28,28,-0.4045066338392641,0.00625,lazy_delta_inverse_square,0,0,0,1918,1918,72758,231250,158492,False,72758
29,29,0.5194752723263963,0.0125,lazy_delta_inverse_square,0,0,0,1918,1918,72758,231250,158492,False,72758
30,30,-3.937549402052559,0.00625,lazy_delta_inverse_square,10000,10000,10000,1918,1918,82758,231250,148492,False,82758
31,31,-0.49493942619328773,0.003125,lazy_delta_inverse_square,0,0,0,1918,1918,82758,231250,148492,False,82758
32,32,0.7341676089732972,0.00625,lazy_delta_inverse_square,0,0,0,1918,1918,82758,231250,148492,False,82758
33,33,-2.289723771734673,0.003125,lazy_delta_inverse_square,0,0,0,1918,1918,82758,231250,148492,False,82758
34,34,0.35062296614946414,0.00625,lazy_delta_inverse_square,0,0,0,1918,1918,82758,231250,148492,False,82758
35,35,-4.577361929343943,0.003125,lazy_delta_inverse_square,10000,10000,10000,1918,1918,92758,231250,138492,False,92758
36,36,-0.12733465709690728,0.0015625,lazy_delta_inverse_square,0,0,0,1918,1918,92758,231250,138492,False,92758
37,37,0.8084926325580446,0.003125,lazy_delta_inverse_square,0,0,0,1918,1918,92758,231250,138492,False,92758
38,38,-2.7187068718984237,0.0015625,lazy_delta_inverse_square,0,0,0,1918,1918,92758,231250,138492,False,92758
39,39,0.3493670481480197,0.003125,lazy_delta_inverse_square,0,0,0,1918,1918,92758,231250,138492,False,92758
40,40,-2.9484764078899777,0.0015625,lazy_delta_inverse_square,10000,10000,10000,1918,1918,102758,231250,128492,False,102758
41,41,0.7048135387233511,0.003125,lazy_delta_inverse_square,0,0,0,1918,1918,102758,231250,128492,False,102758
42,42,-2.8447369135586302,0.0015625,lazy_delta_inverse_square,0,0,0,1918,1918,102758,231250,128492,False,102758
43,43,-0.5556538978508742,0.00078125,lazy_delta_inverse_square,0,0,0,1918,1918,102758,231250,128492,False,102758
44,44,0.31995821147398584,0.0015625,lazy_delta_inverse_square,0,0,0,1918,1918,102758,231250,128492,False,102758
45,45,-0.40569824442316915,0.00078125,lazy_delta_inverse_square,10000,10000,10000,1918,1918,112758,231250,118492,False,112758
46,46,0.6848518914826964,0.0015625,lazy_delta_inverse_square,0,0,0,1918,1918,112758,231250,118492,False,112758
47,47,-1.1751218960286882,0.00078125,lazy_delta_inverse_square,0,0,0,1918,1918,112758,231250,118492,False,112758
48,48,-0.25858833364626993,0.000390625,lazy_delta_inverse_square,0,0,0,1918,1918,112758,231250,118492,False,112758
49,49,0.4469919194945156,0.00078125,lazy_delta_inverse_square,0,0,0,1918,1918,112758,231250,118492,False,112758
50,50,0.07702593017983245,0.0015625,lazy_delta_inverse_square,10000,10000,9998,1918,1918,122756,231250,108494,False,122756
51,51,-0.13624786113635015,0.00078125,lazy_delta_inverse_square,0,0,0,1918,1918,122756,231250,108494,False,122756
52,52,0.6436056051727902,0.0015625,lazy_delta_inverse_square,0,0,0,1918,1918,122756,231250,108494,False,122756
53,53,-0.8829379357423404,0.00078125,lazy_delta_inverse_square,0,0,0,1918,1918,122756,231250,108494,False,122756
54,54,0.406298150130962,0.0015625,lazy_delta_inverse_square,0,0,0,1918,1918,122756,231250,108494,False,122756
55,55,-1.7253135804035764,0.00078125,lazy_delta_inverse_square,10000,10000,9719,1918,1918,132475,231250,98775,False,132475
56,56,0.5581227116325713,0.0015625,lazy_delta_inverse_square,0,0,0,1918,1918,132475,231250,98775,False,132475
57,57,-1.1700975395240103,0.00078125,lazy_delta_inverse_square,0,0,0,1918,1918,132475,231250,98775,False,132475
58,58,0.2186718395129318,0.0015625,lazy_delta_inverse_square,0,0,0,1918,1918,132475,231250,98775,False,132475
59,59,-1.9181256462965401,0.00078125,lazy_delta_inverse_square,0,0,0,1918,1918,132475,231250,98775,False,132475
60,60,-0.0052340737354155155,0.000390625,lazy_delta_inverse_square,10000,10000,10000,1918,1918,142475,231250,88775,False,142475
61,61,0.8588457958078567,0.00078125,lazy_delta_inverse_square,0,0,0,1918,1918,142475,231250,88775,False,142475
62,62,0.05731682684288219,0.0015625,lazy_delta_inverse_square,0,0,0,1918,1918,142475,231250,88775,False,142475
63,63,-1.4318591878765123,0.00078125,lazy_delta_inverse_square,0,0,0,1918,1918,142475,231250,88775,False,142475
64,64,0.12689133238820244,0.0015625,lazy_delta_inverse_square,0,0,0,1918,1918,142475,231250,88775,False,142475
65,65,-1.8572479581910948,0.00078125,lazy_delta_inverse_square,10000,10000,10000,1918,1918,152475,231250,78775,False,152475
66,66,0.777210703872319,0.0015625,lazy_delta_inverse_square,0,0,0,1918,1918,152475,231250,78775,False,152475
67,67,-1.235790991617621,0.00078125,lazy_delta_inverse_square,0,0,0,1918,1918,152475,231250,78775,False,152475
68,68,0.3102933286196342,0.0015625,lazy_delta_inverse_square,0,0,0,1918,1918,152475,231250,78775,False,152475
69,69,-3.1058894304840883,0.00078125,lazy_delta_inverse_square,0,0,0,1918,1918,152475,231250,78775,False,152475
70,70,-0.023599981210334475,0.000390625,lazy_delta_inverse_square,10000,10000,10000,1918,1918,162475,231250,68775,False,162475
71,71,0.9075172684216273,0.00078125,lazy_delta_inverse_square,0,0,0,1918,1918,162475,231250,68775,False,162475
72,72,0.05127466010067468,0.0015625,lazy_delta_inverse_square,0,0,0,1918,1918,162475,231250,68775,False,162475
