reference,gate,entanglement_infidelity,average_gate_infidelity,diamond_distance
truth,[],1.3142686107636692e-05,8.76179073842446e-06,0.00032200680611124607
truth,Gxpi2:0,3.7684250005942665e-05,2.512283333729511e-05,0.001363855905319416
truth,Gypi2:0,3.29252978003014e-05,2.1950198533534266e-05,0.0016894480093057787
truth,Gzpi2:0,0.00014052631942862437,9.368421295241625e-05,0.0016443221781071641
ideal,[],1.3142686107636692e-05,8.76179073842446e-06,0.0003218732475491656
ideal,Gxpi2:0,0.004386729785309074,0.0029244865235393824,0.015151991750730145
ideal,Gypi2:0,0.006699924529482093,0.004466616352988062,0.01926140328968322
ideal,Gzpi2:0,0.0044499595465734565,0.0029666396977156375,0.026014788624429193
