reference,gate,entanglement_infidelity,average_gate_infidelity,diamond_distance
truth,[],3.979642752227619e-06,2.653095168151746e-06,8.784853109861535e-05
truth,Gxpi2:0,1.852500655952216e-05,1.2350004373014775e-05,0.0012143940393792027
truth,Gypi2:0,7.950708492354686e-06,5.300472328236457e-06,0.0008649813137787564
truth,Gzpi2:0,1.5556039658415344e-05,1.037069310561023e-05,0.0010427832430727816
ideal,[],3.979642752116597e-06,2.6530951680777313e-06,8.787227556407942e-05
ideal,Gxpi2:0,0.004547816151685313,0.0030318774344568755,0.015055406540697659
ideal,Gypi2:0,0.00645995119026832,0.004306634126845547,0.019278715327870392
ideal,Gzpi2:0,0.004636358191196344,0.0030909054607975626,0.025691028909033492
