phase,nf,x_index,incumbent_index,active_objective,full_objective,incumbent_active_objective,incumbent_full_objective,active_residuals,active_circuits,new_residuals_revealed,new_circuits_revealed,union_residuals_revealed,union_circuits_revealed,cumulative_eval_residuals,cumulative_eval_circuits,cumulative_shots_revealed,cumulative_eval_shots,shots_per_circuit,fpr_enabled,fpr_use_union_mask,fpr_selected_residuals,fpr_selected_circuits,fpr_new_residuals,fpr_new_circuits,fpr_union_residuals,fpr_union_circuits,delta,ng,rho,rho_active,rho_full,rho_uses_full_objective,mdec,step_norm,accepted
initial,0,0,0,23326.78742619789,23326.78742619789,23326.78742619789,23326.78742619789,3836,1918,3836,1918,3836,1918,3836,1918,115080.0,115080.0,60.0,False,True,3836,1918,3836,1918,3836,1918,0.1,,,,,False,,,True
trial,1,1,1,8869.654485049974,8869.654485049974,8869.654485049974,8869.654485049974,3836,1918,0,0,3836,1918,7672,3836,115080.0,115080.0,60.0,False,True,3836,1918,0,0,3836,1918,0.1,72155.95579420016,31.398017192790707,31.398017192790707,31.398017192790707,False,-460.4473222744593,0.1,True
trial,2,2,1,16787.756299886893,16787.756299886893,8869.654485049974,8869.654485049974,3836,1918,0,0,3836,1918,11508,5754,115080.0,115080.0,60.0,False,True,3836,1918,0,0,3836,1918,0.2,33597.232135937375,-1.3556414408171011,-1.3556414408171011,-1.3556414408171011,False,-5840.852585669225,0.2,False
trial,3,3,3,5846.9818765171785,5846.9818765171785,5846.9818765171785,5846.9818765171785,3836,1918,0,0,3836,1918,15344,7672,115080.0,115080.0,60.0,False,True,3836,1918,0,0,3836,1918,0.1,33597.232135937375,0.5217246563034732,0.5217246563034732,0.5217246563034732,False,-5793.616560024313,0.1,True
trial,4,4,3,15564.792736475487,15564.792736475487,5846.9818765171785,5846.9818765171785,3836,1918,0,0,3836,1918,19180,9590,115080.0,115080.0,60.0,False,True,3836,1918,0,0,3836,1918,0.2,48611.588264936814,-2.3975666654236134,-2.3975666654236134,-2.3975666654236134,False,-4053.1973521751142,0.2,False
trial,5,5,3,9113.742448538502,9113.742448538502,5846.9818765171785,5846.9818765171785,3836,1918,0,0,3836,1918,23016,11508,115080.0,115080.0,60.0,False,True,3836,1918,0,0,3836,1918,0.1,48611.588264936814,-0.8087378424198822,-0.8087378424198822,-0.8087378424198822,False,-4039.331907910499,0.1,False
trial,6,6,6,4788.554312186594,4788.554312186594,4788.554312186594,4788.554312186594,3836,1918,0,0,3836,1918,26852,13426,124977.0,124977.0,65.16006256517205,False,True,3836,1918,0,0,3836,1918,0.05,52679.32770575933,0.4739225156739991,0.4739225156739991,0.4739225156739991,False,-4484.585507549113,0.05,True
trial,7,7,6,10415.113818284666,10415.113818284666,4788.554312186594,4788.554312186594,3836,1918,0,0,3836,1918,30688,15344,124977.0,124977.0,65.16006256517205,False,True,3836,1918,0,0,3836,1918,0.1,66981.44602181039,-1.6200480750582278,-1.6200480750582278,-1.6200480750582278,False,-3473.081813263994,0.1,False
trial,8,8,8,3671.662873335493,3671.662873335493,3671.662873335493,3671.662873335493,3836,1918,0,0,3836,1918,34524,17262,124977.0,124977.0,65.16006256517205,False,True,3836,1918,0,0,3836,1918,0.05,66981.44602181039,0.32595111205725164,0.32595111205725164,0.32595111205725164,False,-3426.5612158884887,0.05,True
trial,9,9,8,7411.456744695033,7411.456744695033,3671.662873335493,3671.662873335493,3836,1918,0,0,3836,1918,38360,19180,124977.0,124977.0,65.16006256517205,False,True,3836,1918,0,0,3836,1918,0.1,104207.34625755534,-1.4813966047253029,-1.4813966047253029,-1.4813966047253029,False,-2524.50549665801,0.1,False
trial,10,10,10,2679.0869732501847,2679.0869732501847,2679.0869732501847,2679.0869732501847,3836,1918,0,0,3836,1918,42196,21098,124977.0,124977.0,65.16006256517205,False,True,3836,1918,0,0,3836,1918,0.05,104207.34625755534,0.39432101510348067,0.39432101510348067,0.39432101510348067,False,-2517.177279594974,0.05,True
trial,11,11,10,8527.615471293568,8527.615471293568,3239.0036262511358,3239.0036262511358,3836,1918,0,0,3836,1918,46032,23016,134691.0,134691.0,70.22471324296141,False,True,3836,1918,0,0,3836,1918,0.1,84627.07988980915,-2.4695504390002734,-2.4695504390002734,-2.4695504390002734,False,-2141.5281751375664,0.1,False
trial,12,12,10,3971.107766567177,3971.107766567177,3239.0036262511358,3239.0036262511358,3836,1918,0,0,3836,1918,49868,24934,134691.0,134691.0,70.22471324296141,False,True,3836,1918,0,0,3836,1918,0.05,84627.07988980915,-0.3427111646760644,-0.3427111646760644,-0.3427111646760644,False,-2136.213277463653,0.05,False
trial,13,13,13,1778.2269159814578,1778.2269159814578,1778.2269159814578,1778.2269159814578,3836,1918,0,0,3836,1918,53704,26852,134691.0,134691.0,70.22471324296141,False,True,3836,1918,0,0,3836,1918,0.025,84627.07988980915,0.7197632109767035,0.7197632109767035,0.7197632109767035,False,-2029.523998993273,0.025,True
trial,14,14,13,3795.743203692934,3795.743203692934,1778.2269159814578,1778.2269159814578,3836,1918,0,0,3836,1918,57540,28770,134691.0,134691.0,70.22471324296141,False,True,3836,1918,0,0,3836,1918,0.05,74388.11210060971,-2.5240068955540034,-2.5240068955540034,-2.5240068955540034,False,-799.3307352944629,0.05,False
trial,15,15,15,1575.0142811329024,1575.0142811329024,1575.0142811329024,1575.0142811329024,3836,1918,0,0,3836,1918,61376,30688,134691.0,134691.0,70.22471324296141,False,True,3836,1918,0,0,3836,1918,0.025,74388.11210060971,0.2551253136604127,0.2551253136604127,0.2551253136604127,False,-796.5208623674392,0.025,True
trial,16,16,16,1574.4907628738567,1574.4907628738567,1574.4907628738567,1574.4907628738567,3836,1918,0,0,3836,1918,65212,32606,144691.0,144691.0,75.43847758081334,False,True,3836,1918,0,0,3836,1918,0.05,46810.01208935864,0.18844547152397942,0.18844547152397942,0.18844547152397942,False,-730.5984438220104,0.04722468233593348,True
trial,17,17,16,4842.1368880245645,4842.1368880245645,1574.4907628738567,1574.4907628738567,3836,1918,0,0,3836,1918,69048,34524,144691.0,144691.0,75.43847758081334,False,True,3836,1918,0,0,3836,1918,0.1,28992.68392925232,-5.490456854485665,-5.490456854485665,-5.490456854485665,False,-595.150132630778,0.09206539575413593,False
trial,18,18,16,2847.5182042118663,2847.5182042118663,1574.4907628738567,1574.4907628738567,3836,1918,0,0,3836,1918,72884,36442,144691.0,144691.0,75.43847758081334,False,True,3836,1918,0,0,3836,1918,0.05,28992.68392925232,-2.1398538828490423,-2.1398538828490423,-2.1398538828490423,False,-594.913256246766,0.05,False
trial,19,19,16,1595.9991631549099,1595.9991631549099,1574.4907628738567,1574.4907628738567,3836,1918,0,0,3836,1918,76720,38360,144691.0,144691.0,75.43847758081334,False,True,3836,1918,0,0,3836,1918,0.025,28992.68392925232,-0.03616826807449189,-0.03616826807449189,-0.03616826807449189,False,-594.6759805239939,0.025,False
trial,20,20,20,1103.8256047524023,1103.8256047524023,1103.8256047524023,1103.8256047524023,3836,1918,0,0,3836,1918,80556,40278,144691.0,144691.0,75.43847758081334,False,True,3836,1918,0,0,3836,1918,0.0125,28992.68392925232,0.801693291984666,0.801693291984666,0.801693291984666,False,-587.088806688502,0.0125,True
trial,21,21,20,1643.2078559158447,1643.2078559158447,1126.6456173227157,1126.6456173227157,3836,1918,0,0,3836,1918,84392,42196,154621.0,154621.0,80.61574556830031,False,True,3836,1918,0,0,3836,1918,0.025,18515.458710840074,-3.38980954689633,-3.38980954689633,-3.38980954689633,False,-152.38680269400012,0.025,False
trial,22,22,22,1103.3911684002933,1103.3911684002933,1103.3911684002933,1103.3911684002933,3836,1918,0,0,3836,1918,88228,44114,154621.0,154621.0,80.61574556830031,False,True,3836,1918,0,0,3836,1918,0.0125,18515.458710840074,0.15317847185765368,0.15317847185765368,0.15317847185765368,False,-151.81277525755962,0.0125,True
trial,23,23,22,1685.2071838912034,1685.2071838912034,1103.3911684002933,1103.3911684002933,3836,1918,0,0,3836,1918,92064,46032,154621.0,154621.0,80.61574556830031,False,True,3836,1918,0,0,3836,1918,0.025,16323.235401308715,-4.483422738312888,-4.483422738312888,-4.483422738312888,False,-129.77050112161572,0.02479574260401832,False
trial,24,24,24,1096.9330648416906,1096.9330648416906,1096.9330648416906,1096.9330648416906,3836,1918,0,0,3836,1918,95900,47950,154621.0,154621.0,80.61574556830031,False,True,3836,1918,0,0,3836,1918,0.0125,16323.235401308715,0.049925542915702184,0.049925542915702184,0.049925542915702184,False,-129.3546986460825,0.0125,True
trial,25,25,25,1003.7521240426013,1003.7521240426013,1003.7521240426013,1003.7521240426013,3836,1918,0,0,3836,1918,99736,49868,154621.0,154621.0,80.61574556830031,False,True,3836,1918,0,0,3836,1918,0.00625,16232.138311696817,0.7853879503559574,0.7853879503559574,0.7853879503559574,False,-118.64320143549104,0.00625,True
