seed,arm,infidelity,diamond,spam,accounted_revealed_shots,revealed_circuits,total_circuits,objective,flag,seconds,error
105,fixed_fpr,6.325234715845451e-05,0.0010633098335959,0.0022201435862348,1762000,881,1918,poisson_logl,1.4771190250904027,5729.1,
105,fixed_no_fpr,2.391608039567505e-05,0.0007542080524889,0.0014864193785155,1760724,1918,1918,poisson_logl,0.33421616581846514,4865.6,
105,lm,2.5624195742618427e-05,0.000859053482554,0.0010972596471076,1762642,1918,1918,chi2_ladder_then_mle,LM,76.5,
105,lm_mle,2.6333366042907705e-05,0.0008744538878088,0.0011157437545119,1762642,1918,1918,pure_mle,LM_MLE,73.1,
105,adaptive_D_nofpr_f005,1.6012321732261636e-05,0.0005617731917096,0.0010173165767515,1762000,1918,1918,poisson_logl,0.2713198810471272,3565.6,
105,adaptive_D_nofpr_f010,9.860698417019089e-06,0.0004786486637846,0.0016987871038523,1762000,1918,1918,poisson_logl,0.1517753199636871,1339.0,
105,adaptive_D_nofpr_f020,2.1789884779910285e-05,0.0005431412290393,0.0019158665549372,1762000,1918,1918,poisson_logl,2.6385821078478435,3284.9,
105,adaptive_D_nofpr_f030,1.7627060021369045e-05,0.0004901002411102,0.0023082226358518,1762000,1918,1918,poisson_logl,36.01120973778169,3428.8,
105,adaptive_D_nofpr_f040,6.9253432933569226e-06,0.0006352653316251,0.0012244968537675,1762000,1918,1918,poisson_logl,0.9992796313198624,2343.8,
105,adaptive_D_nofpr_f050,2.864772400976157e-05,0.0006578070444394,0.0012012220554891,1762000,1918,1918,poisson_logl,1.113812249129697,3080.2,
105,adaptive_D_nofpr_f060,2.243587352612764e-05,0.0007341131804058,0.0012723932915247,1762000,1918,1918,poisson_logl,2.71005810640308,3110.8,
105,adaptive_D_nofpr_f070,1.962301623206764e-05,0.0007867593685463,0.0003445893421064,1762000,1918,1918,poisson_logl,2.2052006033678886,2219.8,
