stage,max_length,mean_gate_entanglement_infidelity_to_truth,mean_spam_vector_l2_error_to_truth,mean_gate_diamond_distance_to_truth
0,1,0.0016498946019651295,0.017008357472684435,0.04121359339321695
1,2,0.00098762114422829,0.005894584251035274,0.011013884173371779
2,4,0.0012357605106061431,0.001524190324675125,0.008310336883633845
3,8,0.0008141146581788217,0.003687926007221702,0.004091851966804599
4,16,0.00027633473806115694,0.0037583208959791926,0.003719260167472146
5,32,0.0001790316026213934,0.002622373868505465,0.0017850525379174734
6,64,1.2053705530340464e-05,0.0025792267522197192,0.0011279527472035202
