stage,max_length,mean_gate_entanglement_infidelity_to_truth,mean_spam_vector_l2_error_to_truth,mean_gate_diamond_distance_to_truth
0,1,0.0014196992204646708,0.002374554284114035,0.011672358476849403
1,2,0.001147100320225497,0.0019059945396964699,0.00785744021895996
2,4,0.000499077678451948,0.0006966709262634722,0.004426682725517686
3,8,0.00023951070649999573,0.001177678955588632,0.0029754623157583846
4,16,6.694962240647029e-05,0.0008776538069123286,0.0013221004955536726
5,32,3.268604807979414e-05,0.0008069014090081003,0.0008817482266197845
6,64,1.6703168019077674e-05,0.0005300529391953705,0.0005245089024283243
