seed,arm,infidelity,diamond,spam,accounted_revealed_shots,revealed_circuits,total_circuits,objective,flag,seconds,error
101,fixed_fpr,0.0003103905278024,0.001896269128467,0.0024854507389809,868000,868,1918,poisson_logl,1.1095433083491868,4309.1,
101,fixed_no_fpr,8.654330324434079e-05,0.0010976213144446,0.0037595637511444,866936,1918,1918,poisson_logl,0.5471471765354827,4301.5,
101,lm,3.403151590050668e-05,0.0010200634212181,0.0014874450258991,868854,1918,1918,chi2_ladder_then_mle,LM,129.6,
101,lm_mle,2.8364946587200457e-05,0.0009980347554083,0.0015385468478983,868854,1918,1918,pure_mle,LM_MLE,98.5,
101,adaptive_D_nofpr_f005,8.424864953948674e-06,0.0004316255318107,0.0023639354692908,868000,1918,1918,poisson_logl,0.8251760858663633,3192.8,
101,adaptive_D_nofpr_f010,9.28386681908755e-06,0.0005295545877707,0.0015844766772526,868000,1918,1918,poisson_logl,2.1650098942459484,3353.4,
101,adaptive_D_nofpr_f020,7.991542207630431e-05,0.0010619500108954,0.0036691058548862,868000,1918,1918,poisson_logl,4.001668812553953,3158.3,
101,adaptive_D_nofpr_f030,1.027365370304123e-05,0.0006249254518596,0.0018902885534893,868000,1918,1918,poisson_logl,26.64651200982014,3004.9,
101,adaptive_D_nofpr_f040,1.611151508931763e-05,0.0007407733906809,0.0039207678304178,868000,1918,1918,poisson_logl,3.262525285696726,3215.2,
101,adaptive_D_nofpr_f050,1.4691010304629382e-05,0.0007653631137503,0.0024729671009008,868000,1918,1918,poisson_logl,1.130828400180625,3356.3,
101,adaptive_D_nofpr_f060,3.657923059893764e-05,0.0008608625036119,0.0008612653422487,868000,1918,1918,poisson_logl,3.29094742060952,1717.5,
101,adaptive_D_nofpr_f070,5.322304526408917e-05,0.0010278334474595,0.0021369932159321,868000,1918,1918,poisson_logl,0.4822908018526681,1137.7,
