reference,gate,entanglement_infidelity,average_gate_infidelity,diamond_distance,eigenvalue_nonunitarity_excess,eigenvalue_diamondnorm,eigenvalue_nonunitary_diamondnorm
truth,[],2.103591740632016e-05,1.4023944937546773e-05,0.0003657389516087133,2.1006920719518485e-05,0.00025592919693993,2.8450949334540843e-05
truth,Gxpi2:0,-3.846647864991226e-05,-2.564431909994151e-05,0.001553285888377073,4.49229361661474e-05,0.00017336586889984127,5.758112698867057e-05
truth,Gypi2:0,0.00026554503317144373,0.00017703002211429583,0.00287797381695179,5.1140656046194666e-05,0.0003060587726671992,0.0001004728098197849
truth,Gzpi2:0,0.00020747422131650595,0.0001383161475443373,0.002519052662100514,-2.1976761904629605e-05,0.00010265599299126978,5.095952344694177e-05
