sequence_index,iteration,nf,incumbent_index,incumbent_full_objective,mean_gate_entanglement_infidelity_to_truth,mean_gate_average_infidelity_to_truth,mean_spam_vector_l2_error_to_truth,mean_gate_diamond_distance_to_truth
0,0,0,0,41854.2985187752,0.00227342297002206,0.00151561531334804,0.00697710335423951,0.015113464757287046
1,1,1,1,7771.267489809362,0.008113599649572062,0.005409066433048042,0.007071575215218399,0.03819573394582254
2,2,2,1,7771.267489809362,0.008113599649572062,0.005409066433048042,0.007071575215218399,0.03819573394582254
3,3,3,1,7771.267489809362,0.008113599649572062,0.005409066433048042,0.007071575215218399,0.03819573394582254
4,4,4,4,3604.7748106013983,0.0041083054787666995,0.0027388703191777997,0.02125700368770342,0.025840566461275645
5,5,5,4,3604.7748106013983,0.0041083054787666995,0.0027388703191777997,0.02125700368770342,0.025840566461275645
6,6,6,4,4109.86547379052,0.0041083054787666995,0.0027388703191777997,0.02125700368770342,0.025840566461275645
7,7,7,7,2655.7459209728004,0.0025953883697559244,0.001730258913170616,0.0067321232837461295,0.013951459388112621
8,8,8,8,2173.040416497523,0.0011850895170145148,0.0007900596780096766,0.004822569029479915,0.009494335822092078
9,9,9,9,1986.3397289262966,0.00272750293255547,0.0018183352883703134,0.0049447365557775055,0.009403425421332552
10,10,10,9,1986.3397289262966,0.00272750293255547,0.0018183352883703134,0.0049447365557775055,0.009403425421332552
11,11,11,11,1731.51944619709,0.001539298350484608,0.001026198900323072,0.003784559008359136,0.006379665088739427
12,12,12,11,1731.51944619709,0.001539298350484608,0.001026198900323072,0.003784559008359136,0.006379665088739427
13,13,13,13,1681.984379011557,0.0011044214863051571,0.0007362809908701048,0.004017539721285002,0.007053972874208677
14,14,14,14,1208.8572944886655,0.0006425357737506188,0.0004283571825004125,0.004216791151832799,0.003406504651911778
15,15,15,14,1208.8572944886655,0.0006425357737506188,0.0004283571825004125,0.004216791151832799,0.003406504651911778
16,16,16,14,1455.6877819732165,0.0006425357737506188,0.0004283571825004125,0.004216791151832799,0.003406504651911778
17,17,17,17,1164.5163105264303,0.0003043560505953391,0.00020290403373022603,0.003995111799238446,0.002501334647091183
18,18,18,17,1164.5163105264303,0.0003043560505953391,0.00020290403373022603,0.003995111799238446,0.002501334647091183
19,19,19,19,1079.285118390899,0.00023526859490363705,0.00015684572993575802,0.003818863467817315,0.0021904136301300115
20,20,20,19,1079.285118390899,0.00023526859490363705,0.00015684572993575802,0.003818863467817315,0.0021904136301300115
21,21,21,19,1079.77343445884,0.00023526859490363705,0.00015684572993575802,0.003818863467817315,0.0021904136301300115
22,22,22,22,992.7104132351233,0.00014250725560868704,9.500483707245803e-05,0.0038076343062485676,0.00207085317326194
23,23,23,22,992.7104132351233,0.00014250725560868704,9.500483707245803e-05,0.0038076343062485676,0.00207085317326194
24,24,24,22,992.7104132351233,0.00014250725560868704,9.500483707245803e-05,0.0038076343062485676,0.00207085317326194
25,25,25,22,992.7104132351233,0.00014250725560868704,9.500483707245803e-05,0.0038076343062485676,0.00207085317326194
26,26,26,26,983.244081506564,8.751812823049043e-05,5.834541882032696e-05,0.0031696781581640973,0.0018112136606440905
27,27,27,26,983.244081506564,8.751812823049043e-05,5.834541882032696e-05,0.0031696781581640973,0.0018112136606440905
28,28,28,28,983.1437811928981,7.751196004915362e-05,5.167464003276908e-05,0.0032597956350862143,0.0018157660525218227
29,29,29,29,977.7375490341738,6.513426330517769e-05,4.342284220345179e-05,0.003254248695633118,0.0017839259197540182
30,30,30,29,977.7375490341738,6.513426330517769e-05,4.342284220345179e-05,0.003254248695633118,0.0017839259197540182
31,31,31,31,980.1879269933229,5.8070882838379134e-05,3.871392189225276e-05,0.003297755163561268,0.0018826072461155176
32,32,32,31,980.1879269933229,5.8070882838379134e-05,3.871392189225276e-05,0.003297755163561268,0.0018826072461155176
33,33,33,33,979.4800185927128,5.1269009924997944e-05,3.417933994999863e-05,0.0032963321205087513,0.0018528647517163847
34,34,34,33,979.4800185927128,5.1269009924997944e-05,3.417933994999863e-05,0.0032963321205087513,0.0018528647517163847
35,35,35,33,979.4800185927128,5.1269009924997944e-05,3.417933994999863e-05,0.0032963321205087513,0.0018528647517163847
36,36,36,36,974.8203761491727,4.675844452095568e-05,3.1172296347303785e-05,0.002615463003498034,0.001843130294137723
37,37,37,36,974.8203761491727,4.675844452095568e-05,3.1172296347303785e-05,0.002615463003498034,0.001843130294137723
38,38,38,38,974.5843942966171,4.547588119616086e-05,3.0317254130773904e-05,0.0026605323996112835,0.0018612872782331783
39,39,39,38,974.5843942966171,4.547588119616086e-05,3.0317254130773904e-05,0.0026605323996112835,0.0018612872782331783
40,40,40,40,974.5032190630304,4.846611017411684e-05,3.2310740116077895e-05,0.0026597697043321167,0.0018901207797247634
41,41,41,41,977.4911294972874,5.2181177867483e-05,3.478745191165533e-05,0.0030646771424789176,0.0017479352262142634
42,42,42,41,977.4911294972874,5.2181177867483e-05,3.478745191165533e-05,0.0030646771424789176,0.0017479352262142634
43,43,43,43,976.454031233968,4.813002763615071e-05,3.208668509076714e-05,0.0030015829108743556,0.0017791039060086093
