reference,gate,entanglement_infidelity,average_gate_infidelity,diamond_distance
truth,[],9.142260358974141e-06,6.0948402393160945e-06,9.758685640944951e-05
truth,Gxpi2:0,3.885731344199783e-05,2.5904875627998553e-05,0.0010903195818843987
truth,Gypi2:0,2.935708349216526e-05,1.957138899477684e-05,0.001323907609496591
truth,Gzpi2:0,2.2670850046146995e-06,1.5113900030764664e-06,0.0007700210196543621
ideal,[],9.142260359085164e-06,6.094840239390109e-06,9.763934105525234e-05
ideal,Gxpi2:0,0.0045676732584976065,0.003045115505665071,0.014987837743053971
ideal,Gypi2:0,0.006371713942912249,0.004247809295274833,0.019138542407955875
ideal,Gzpi2:0,0.0044199533307602845,0.00294663555384019,0.025825309268918732
