iteration,nf,previous_rho,trust_region_delta,adaptive_schedule,requested_budget,scheduled_budget,shots_added,active_circuits,revealed_union_circuits,accounted_revealed_shots,total_shot_budget,remaining_shot_budget,shot_budget_exhausted,physical_precomputed_shots
0,0,,0.1,lazy_delta_inverse_square,0,0,0,1918,1918,166866,3356000,3189134,False,166866
1,1,38.19906578286596,0.2,lazy_delta_inverse_square,0,0,0,1918,1918,166866,3356000,3189134,False,166866
2,2,-1.0335850298221478,0.1,lazy_delta_inverse_square,0,0,0,1918,1918,166866,3356000,3189134,False,166866
3,3,0.0576125296714969,0.2,lazy_delta_inverse_square,0,0,0,1918,1918,166866,3356000,3189134,False,166866
4,4,0.19942271426453928,0.4,lazy_delta_inverse_square,0,0,0,1918,1918,166866,3356000,3189134,False,166866
5,5,-2.433333097762033,0.2,lazy_delta_inverse_square,10000,10000,10000,1918,1918,176866,3356000,3179134,False,176866
6,6,-2.4154228556804567,0.1,lazy_delta_inverse_square,0,0,0,1918,1918,176866,3356000,3179134,False,176866
7,7,-0.8604152475561716,0.05,lazy_delta_inverse_square,0,0,0,1918,1918,176866,3356000,3179134,False,176866
8,8,0.44928272509053635,0.1,lazy_delta_inverse_square,0,0,0,1918,1918,176866,3356000,3179134,False,176866
9,9,-1.3385932306795136,0.05,lazy_delta_inverse_square,0,0,0,1918,1918,176866,3356000,3179134,False,176866
10,10,-0.26591326281988625,0.025,lazy_delta_inverse_square,10000,10000,10000,1918,1918,186866,3356000,3169134,False,186866
11,11,0.757900222531541,0.05,lazy_delta_inverse_square,0,0,0,1918,1918,186866,3356000,3169134,False,186866
12,12,-1.06043631129254,0.025,lazy_delta_inverse_square,0,0,0,1918,1918,186866,3356000,3169134,False,186866
13,13,0.4715560767865105,0.05,lazy_delta_inverse_square,0,0,0,1918,1918,186866,3356000,3169134,False,186866
14,14,-2.5332787101935135,0.025,lazy_delta_inverse_square,0,0,0,1918,1918,186866,3356000,3169134,False,186866
15,15,0.17514092673280848,0.05,lazy_delta_inverse_square,10000,10000,10000,1918,1918,196866,3356000,3159134,False,196866
16,16,-0.8346617768014671,0.025,lazy_delta_inverse_square,0,0,0,1918,1918,196866,3356000,3159134,False,196866
17,17,0.273806343788195,0.05,lazy_delta_inverse_square,0,0,0,1918,1918,196866,3356000,3159134,False,196866
18,18,-0.6405780698782932,0.025,lazy_delta_inverse_square,0,0,0,1918,1918,196866,3356000,3159134,False,196866
19,19,0.3700872167136864,0.05,lazy_delta_inverse_square,0,0,0,1918,1918,196866,3356000,3159134,False,196866
20,20,-0.4072543459861055,0.025,lazy_delta_inverse_square,10000,10000,10000,1918,1918,206866,3356000,3149134,False,206866
21,21,0.05760434212921627,0.05,lazy_delta_inverse_square,0,0,0,1918,1918,206866,3356000,3149134,False,206866
22,22,-3.235635379023542,0.025,lazy_delta_inverse_square,0,0,0,1918,1918,206866,3356000,3149134,False,206866
23,23,-0.038204070221859045,0.0125,lazy_delta_inverse_square,0,0,0,1918,1918,206866,3356000,3149134,False,206866
24,24,0.8326869764927827,0.025,lazy_delta_inverse_square,0,0,0,1918,1918,206866,3356000,3149134,False,206866
25,25,-3.0933995925833937,0.0125,lazy_delta_inverse_square,10000,10000,10000,1918,1918,216866,3356000,3139134,False,216866
26,26,0.41009749529477335,0.025,lazy_delta_inverse_square,0,0,0,1918,1918,216866,3356000,3139134,False,216866
27,27,-12.019151589680195,0.0125,lazy_delta_inverse_square,0,0,0,1918,1918,216866,3356000,3139134,False,216866
28,28,-0.2392319297016063,0.00625,lazy_delta_inverse_square,0,0,0,1918,1918,216866,3356000,3139134,False,216866
29,29,0.8230170500773726,0.0125,lazy_delta_inverse_square,0,0,0,1918,1918,216866,3356000,3139134,False,216866
30,30,-5.959103693215956,0.00625,lazy_delta_inverse_square,10000,10000,10000,1918,1918,226866,3356000,3129134,False,226866
31,31,-1.4568526119872633,0.003125,lazy_delta_inverse_square,0,0,0,1918,1918,226866,3356000,3129134,False,226866
32,32,0.5450542419166824,0.00625,lazy_delta_inverse_square,0,0,0,1918,1918,226866,3356000,3129134,False,226866
33,33,-4.352149573518399,0.003125,lazy_delta_inverse_square,0,0,0,1918,1918,226866,3356000,3129134,False,226866
