iteration,nf,previous_rho,trust_region_delta,adaptive_schedule,requested_budget,scheduled_budget,shots_added,active_circuits,revealed_union_circuits,accounted_revealed_shots,total_shot_budget,remaining_shot_budget,shot_budget_exhausted,physical_precomputed_shots
0,0,,0.1,lazy_delta_inverse_square,0,0,0,1918,1918,253176,421000,167824,False,253176
1,1,48.59549107038843,0.2,lazy_delta_inverse_square,0,0,0,1918,1918,253176,421000,167824,False,253176
2,2,-1.7613166431679115,0.1,lazy_delta_inverse_square,0,0,0,1918,1918,253176,421000,167824,False,253176
3,3,-1.6048512950049962,0.05,lazy_delta_inverse_square,0,0,0,1918,1918,253176,421000,167824,False,253176
4,4,0.39595526713257645,0.1,lazy_delta_inverse_square,0,0,0,1918,1918,253176,421000,167824,False,253176
5,5,0.07409638547856301,0.2,lazy_delta_inverse_square,10000,10000,9721,1918,1918,262897,421000,158103,False,262897
6,6,-4.9301102690851435,0.1,lazy_delta_inverse_square,0,0,0,1918,1918,262897,421000,158103,False,262897
7,7,-2.43928372294029,0.05,lazy_delta_inverse_square,0,0,0,1918,1918,262897,421000,158103,False,262897
8,8,-0.17955937982194892,0.025,lazy_delta_inverse_square,0,0,0,1918,1918,262897,421000,158103,False,262897
9,9,0.5907129183994793,0.05,lazy_delta_inverse_square,0,0,0,1918,1918,262897,421000,158103,False,262897
10,10,-0.18089989578693363,0.025,lazy_delta_inverse_square,10000,10000,10000,1918,1918,272897,421000,148103,False,272897
11,11,0.5795436970590372,0.05,lazy_delta_inverse_square,0,0,0,1918,1918,272897,421000,148103,False,272897
12,12,-1.2241485656305355,0.025,lazy_delta_inverse_square,0,0,0,1918,1918,272897,421000,148103,False,272897
13,13,0.41194258982763515,0.05,lazy_delta_inverse_square,0,0,0,1918,1918,272897,421000,148103,False,272897
14,14,-0.7210357244889727,0.025,lazy_delta_inverse_square,0,0,0,1918,1918,272897,421000,148103,False,272897
15,15,0.5085933046512343,0.05,lazy_delta_inverse_square,10000,10000,10000,1918,1918,282897,421000,138103,False,282897
16,16,-0.23670688110178906,0.025,lazy_delta_inverse_square,0,0,0,1918,1918,282897,421000,138103,False,282897
17,17,-0.1306064572108963,0.0125,lazy_delta_inverse_square,0,0,0,1918,1918,282897,421000,138103,False,282897
18,18,0.7322316096672657,0.025,lazy_delta_inverse_square,0,0,0,1918,1918,282897,421000,138103,False,282897
19,19,-11.118627494101718,0.0125,lazy_delta_inverse_square,0,0,0,1918,1918,282897,421000,138103,False,282897
20,20,-0.3205535428181594,0.00625,lazy_delta_inverse_square,10000,10000,10000,1918,1918,292897,421000,128103,False,292897
21,21,0.9067482356810487,0.0125,lazy_delta_inverse_square,0,0,0,1918,1918,292897,421000,128103,False,292897
22,22,-16.337840839288692,0.00625,lazy_delta_inverse_square,0,0,0,1918,1918,292897,421000,128103,False,292897
23,23,-1.0667294204889457,0.003125,lazy_delta_inverse_square,0,0,0,1918,1918,292897,421000,128103,False,292897
24,24,0.5507571510733082,0.00625,lazy_delta_inverse_square,0,0,0,1918,1918,292897,421000,128103,False,292897
25,25,-5.047513275137059,0.003125,lazy_delta_inverse_square,10000,10000,10000,1918,1918,302897,421000,118103,False,302897
