reference,gate,entanglement_infidelity,average_gate_infidelity,diamond_distance,eigenvalue_nonunitarity_excess,eigenvalue_diamondnorm,eigenvalue_nonunitary_diamondnorm
truth,[],1.710068386451269e-06,1.1400455909675127e-06,7.937465700102723e-05,1.7086445075475964e-06,5.6628420137827984e-05,1.7478991042874092e-06
truth,Gxpi2:0,1.2500430097706072e-05,8.333620065137382e-06,0.00044833611212661607,-2.4822224069354082e-05,7.210084628614388e-05,7.210084628614388e-05
truth,Gypi2:0,3.6927271800379913e-06,2.4618181200253275e-06,0.0004915269000641826,-7.502774568124426e-06,0.00010599239718049784,5.6065298069618574e-05
truth,Gzpi2:0,1.8516171524707303e-05,1.2344114349804869e-05,0.0005079237387198432,7.926594187740443e-05,8.537583154199561e-05,8.012534467383148e-05
