seed,arm,infidelity,diamond,spam,accounted_revealed_shots,revealed_circuits,total_circuits,objective,flag,seconds,error
105,fixed_fpr,0.0001215940124388,0.0017130914062896,0.0031212092824812,789000,789,1918,poisson_logl,1.150536332253318,3751.3,
105,fixed_no_fpr,1.6990109978382018e-05,0.0007648164961326,0.00289218959856,788298,1918,1918,poisson_logl,2.9179177605810427,3676.4,
105,lm,1.7802443535552825e-05,0.0007680589739141,0.0028955631154359,788298,1918,1918,chi2_ladder_then_mle,LM,91.8,
105,lm_mle,1.6154724881534133e-05,0.0007636435807848,0.0028704542827513,788298,1918,1918,pure_mle,LM_MLE,89.7,
105,adaptive_D_nofpr_f005,6.661115005662799e-06,0.0006862095150298,0.0013727829878909,789000,1918,1918,poisson_logl,0.3309285656884199,3255.3,
105,adaptive_D_nofpr_f010,3.947133433085392e-05,0.0009637220170246,0.0031432595805491,789000,1918,1918,poisson_logl,1.2516295512009252,2379.4,
105,adaptive_D_nofpr_f020,1.99172488928312e-05,0.0009375392629048,0.0018079570475329,789000,1918,1918,poisson_logl,1.5555207721582152,1975.6,
105,adaptive_D_nofpr_f030,2.7911473390429545e-05,0.0008136521609076,0.0018451669417425,789000,1918,1918,poisson_logl,0.8675416577204611,1227.6,
105,adaptive_D_nofpr_f040,4.78478039264707e-05,0.0008213567792469,0.0033786624584841,789000,1918,1918,poisson_logl,3.646051538282614,4331.5,
105,adaptive_D_nofpr_f050,1.4730901784526518e-05,0.0008376291332739,0.002421114456654,789000,1918,1918,poisson_logl,1.995240588665748,1659.6,
105,adaptive_D_nofpr_f060,2.5502144463063203e-05,0.0008147184710331,0.0021922765125326,789000,1918,1918,poisson_logl,1.7986159501797108,1661.7,
105,adaptive_D_nofpr_f070,3.7353499576286975e-05,0.0009070534106182,0.0018207758718184,789000,1918,1918,poisson_logl,1.804545964381015,5011.0,
