reference,gate,entanglement_infidelity,average_gate_infidelity,diamond_distance,eigenvalue_nonunitarity_excess,eigenvalue_diamondnorm,eigenvalue_nonunitary_diamondnorm
truth,[],3.7238057082333853e-09,2.482537138822257e-09,0.00010768559361596178,8.365225179218783e-10,8.06001688529153e-05,1.1182118564434518e-09
truth,Gxpi2:0,-3.013099147319842e-05,-2.0087327648798947e-05,0.000428372806461743,4.69809007530575e-08,0.00011208974815097157,1.4796140155010074e-05
truth,Gypi2:0,4.7875196904634265e-06,3.1916797936422845e-06,0.00030396049377339477,-3.779554577443278e-05,5.663766145677636e-05,4.4165047954958236e-05
truth,Gzpi2:0,8.893056543834987e-06,5.928704362556658e-06,0.000522996276361051,-1.1869974046507803e-05,2.5982057276284565e-05,2.352978413786011e-05
ideal,[],3.7238057082333853e-09,2.482537138822257e-09,0.00010772202923677184,8.365225179218783e-10,8.06001688529153e-05,1.1182118564434518e-09
ideal,Gxpi2:0,6.934525559598725e-05,4.6230170397324834e-05,0.010139390564001483,4.560185107643777e-05,0.00012729033377970522,4.706504008922252e-05
ideal,Gypi2:0,0.0064316183478481115,0.004287745565232075,0.019057163373713572,0.0063915275863237475,0.01214627431511692,0.00786691071065268
ideal,Gzpi2:0,0.004426079801414962,0.0029507198676099744,0.025671931994556522,0.004306821812828071,0.014937087724304025,0.004738957921512327
