sequence_index,iteration,nf,incumbent_index,incumbent_full_objective,mean_gate_entanglement_infidelity_to_truth,mean_gate_average_infidelity_to_truth,mean_spam_vector_l2_error_to_truth,mean_spam_tracedist_to_truth,mean_gate_eigenvalue_nonunitarity_excess_to_truth,mean_gate_eigenvalue_diamondnorm_to_truth,mean_gate_eigenvalue_nonunitary_diamondnorm_to_truth,mean_gate_diamond_distance_to_truth
0,0,0,0,986363.2182991756,0.002273422622213639,0.0015156150814757592,0.0069771033542395085,0.004937894532976495,-0.003850330725303386,0.008134373632380808,0.004513942584111835,0.015113464757287321
1,1,1,1,384267.0966238063,0.027864611637432368,0.018576407758288244,0.03928737161320144,0.02262273578381145,0.043453102257277255,0.05304520658664315,0.05243598084056183,0.09600585921363106
2,2,2,1,384267.0966238063,0.027864611637432368,0.018576407758288244,0.03928737161320144,0.02262273578381145,0.043453102257277255,0.05304520658664315,0.05243598084056183,0.09600585921363106
3,3,3,3,148587.98290040682,0.011303125564320476,0.007535417042880317,0.043839155743006085,0.029365712106744962,0.009000713648364973,0.02752651690145145,0.01611768556353871,0.0562077716700055
4,4,4,3,148587.98290040682,0.011303125564320476,0.007535417042880317,0.043839155743006085,0.029365712106744962,0.009000713648364973,0.02752651690145145,0.01611768556353871,0.0562077716700055
5,5,5,3,148587.98290040682,0.011303125564320476,0.007535417042880317,0.043839155743006085,0.029365712106744962,0.009000713648364973,0.02752651690145145,0.01611768556353871,0.0562077716700055
6,6,6,3,148587.98290040682,0.011303125564320476,0.007535417042880317,0.043839155743006085,0.029365712106744962,0.009000713648364973,0.02752651690145145,0.01611768556353871,0.0562077716700055
7,7,7,7,84465.60907045547,0.00815556433493081,0.005437042889953873,0.012905094859797336,0.010008791851089799,0.009523591179256198,0.017574050259333077,0.014469187917410906,0.03023319874133648
8,8,8,7,84465.60907045547,0.00815556433493081,0.005437042889953873,0.012905094859797336,0.010008791851089799,0.009523591179256198,0.017574050259333077,0.014469187917410906,0.03023319874133648
9,9,9,9,42752.25785412563,0.0031299368396998095,0.0020866245597998727,0.007274172799593211,0.005923075837154684,0.0037185322388303688,0.009700010997172697,0.0054722407696451356,0.017372409667246527
10,10,10,9,42752.25785412563,0.0031299368396998095,0.0020866245597998727,0.007274172799593211,0.005923075837154684,0.0037185322388303688,0.009700010997172697,0.0054722407696451356,0.017372409667246527
11,11,11,11,21085.580991290237,0.0014805584193370858,0.0009870389462247238,0.004371314909480026,0.0031512975732669816,0.003360438922431888,0.004876068815113197,0.004495094806875759,0.007806773453674982
12,12,12,12,12462.399674446053,0.0009716207615958761,0.0006477471743972507,0.0010577016107322784,0.0008423918208180691,0.001988595351288161,0.0029343364420696726,0.0027720368527572453,0.005739846657079752
13,13,13,13,1249.7023145383268,4.495442337795752e-05,2.996961558530501e-05,0.0005855123780812999,0.00049774640575989,0.0002499971538388948,0.00041874112498383994,0.00033252473266609517,0.0008637858190439682
14,14,14,13,1249.7023145383268,4.495442337795752e-05,2.996961558530501e-05,0.0005855123780812999,0.00049774640575989,0.0002499971538388948,0.00041874112498383994,0.00033252473266609517,0.0008637858190439682
15,15,15,13,1249.7023145383268,4.495442337795752e-05,2.996961558530501e-05,0.0005855123780812999,0.00049774640575989,0.0002499971538388948,0.00041874112498383994,0.00033252473266609517,0.0008637858190439682
16,16,16,13,1249.7023145383268,4.495442337795752e-05,2.996961558530501e-05,0.0005855123780812999,0.00049774640575989,0.0002499971538388948,0.00041874112498383994,0.00033252473266609517,0.0008637858190439682
17,17,17,17,1049.4586968957462,4.2130122608813325e-05,2.808674840587555e-05,0.0005545804351190681,0.0005027812800712843,0.0001394352943105831,0.00017054276966577809,0.00016580765218848076,0.0005876736614880479
18,18,18,17,1049.4586968957462,4.2130122608813325e-05,2.808674840587555e-05,0.0005545804351190681,0.0005027812800712843,0.0001394352943105831,0.00017054276966577809,0.00016580765218848076,0.0005876736614880479
19,19,19,19,1002.7944805595109,3.479050393323524e-05,2.319366928882349e-05,0.0006286208920234474,0.0005467326680943527,7.186031236858931e-05,0.00011254105665720344,9.559837195931287e-05,0.0004487119610035661
20,20,20,19,1002.7944805595109,3.479050393323524e-05,2.319366928882349e-05,0.0006286208920234474,0.0005467326680943527,7.186031236858931e-05,0.00011254105665720344,9.559837195931287e-05,0.0004487119610035661
21,21,21,21,991.1951517115846,3.0870179690195565e-05,2.058011979346371e-05,0.0005750797231225689,0.0005131607907728271,5.25455026000321e-05,9.367583824718953e-05,7.831441346900503e-05,0.00043554297256807856
22,22,22,22,986.8899974098236,3.083405945161766e-05,2.055603963441177e-05,0.0005685713946724009,0.0005069264391878892,4.090814632073947e-05,9.219896335814875e-05,7.706878447840543e-05,0.000413410145684429
