reference,gate,entanglement_infidelity,average_gate_infidelity,diamond_distance
truth,[],2.513816963412019e-05,1.6758779756080127e-05,0.00015415074796054618
truth,Gxpi2:0,1.1366587809313877e-05,7.5777252062092515e-06,0.001215301183338948
truth,Gypi2:0,1.2578024216169936e-05,8.385349477446624e-06,0.0012614794047478332
truth,Gzpi2:0,7.95317603403678e-05,5.3021173560245195e-05,0.0010524205116647174
