sequence_index,iteration,nf,incumbent_index,incumbent_full_objective,mean_gate_entanglement_infidelity_to_truth,mean_gate_average_infidelity_to_truth,mean_spam_vector_l2_error_to_truth,mean_spam_tracedist_to_truth,mean_gate_eigenvalue_nonunitarity_excess_to_truth,mean_gate_eigenvalue_diamondnorm_to_truth,mean_gate_eigenvalue_nonunitary_diamondnorm_to_truth,mean_gate_diamond_distance_to_truth
0,0,0,0,639562.4215512201,0.0017882621897374607,0.001192174793158307,0.007165902701660543,0.005062523522911718,-0.002719190553661918,0.0067837813321190345,0.0031726617482777386,0.013707118158205382
1,1,1,1,447257.6211097505,0.03427264458462628,0.022848429723084186,0.0380612476225204,0.022466687540679334,0.04749223366371962,0.05530241027551493,0.0549443377148434,0.10214154369952722
2,2,2,1,447257.6211097505,0.03427264458462628,0.022848429723084186,0.0380612476225204,0.022466687540679334,0.04749223366371962,0.05530241027551493,0.0549443377148434,0.10214154369952722
3,3,3,3,232864.23914967905,0.010942979158977073,0.007295319439318049,0.051716105621091975,0.03537197839228007,0.007889967580243164,0.02839035381500192,0.016542574632591588,0.05742846247655524
4,4,4,3,232864.23914967905,0.010942979158977073,0.007295319439318049,0.051716105621091975,0.03537197839228007,0.007889967580243164,0.02839035381500192,0.016542574632591588,0.05742846247655524
5,5,5,3,232864.23914967905,0.010942979158977073,0.007295319439318049,0.051716105621091975,0.03537197839228007,0.007889967580243164,0.02839035381500192,0.016542574632591588,0.05742846247655524
6,6,6,6,222732.8313795274,0.011059048641763991,0.007372699094509327,0.012819907164254114,0.010234808252522211,0.016248301942289475,0.024382292274643523,0.020277710308571714,0.043982108722781625
7,7,7,6,222732.8313795274,0.011059048641763991,0.007372699094509327,0.012819907164254114,0.010234808252522211,0.016248301942289475,0.024382292274643523,0.020277710308571714,0.043982108722781625
8,8,8,8,123006.82124993886,0.00555022499098598,0.0037001499939906535,0.013750456618423746,0.009944753836128674,0.005670554021503078,0.016337688644047915,0.009349330511832857,0.03612999856947993
9,9,9,8,123006.82124993886,0.00555022499098598,0.0037001499939906535,0.013750456618423746,0.009944753836128674,0.005670554021503078,0.016337688644047915,0.009349330511832857,0.03612999856947993
10,10,10,10,103524.96589867296,0.005891644743292068,0.0039277631621947124,0.007921602078108233,0.006108812013366634,0.008635406269511231,0.011770099863202136,0.011727218418097991,0.024397742489420837
11,11,11,11,94569.01943152893,0.00503383336343044,0.0033558889089536272,0.027746074661515685,0.01825608355421931,0.007180697814551405,0.010070224102165007,0.00960886390922018,0.02210889065423843
12,12,12,11,94569.01943152893,0.00503383336343044,0.0033558889089536272,0.027746074661515685,0.01825608355421931,0.007180697814551405,0.010070224102165007,0.00960886390922018,0.02210889065423843
13,13,13,11,94569.01943152893,0.00503383336343044,0.0033558889089536272,0.027746074661515685,0.01825608355421931,0.007180697814551405,0.010070224102165007,0.00960886390922018,0.02210889065423843
14,14,14,14,92019.44476204489,0.0036080316944009094,0.0024053544629339396,0.015825436879986342,0.01238035434525274,0.006239152598005983,0.007981653314296124,0.007927259887654386,0.018252846665060888
15,15,15,15,11657.064241666325,0.0006729874636885458,0.00044865830912569715,0.0028757651055868246,0.0020185978007533295,0.0012314974887690719,0.001678497284838058,0.0016231402441961515,0.00551393825180618
16,16,16,15,11657.064241666325,0.0006729874636885458,0.00044865830912569715,0.0028757651055868246,0.0020185978007533295,0.0012314974887690719,0.001678497284838058,0.0016231402441961515,0.00551393825180618
17,17,17,15,11657.064241666325,0.0006729874636885458,0.00044865830912569715,0.0028757651055868246,0.0020185978007533295,0.0012314974887690719,0.001678497284838058,0.0016231402441961515,0.00551393825180618
18,18,18,18,3343.680095293357,0.000199192779896884,0.00013279518659792267,0.0009997588684667377,0.0007483969198082007,0.0006702750250320369,0.0008097172680824623,0.0007969045062915098,0.001954386201365569
19,19,19,18,3343.680095293357,0.000199192779896884,0.00013279518659792267,0.0009997588684667377,0.0007483969198082007,0.0006702750250320369,0.0008097172680824623,0.0007969045062915098,0.001954386201365569
20,20,20,20,2499.753268118612,0.00014987689061241039,9.991792707494027e-05,0.0006622708020585611,0.0004268377140612863,0.0004533502392790323,0.0005418428542526317,0.0005258272352179141,0.0011850851350822455
21,21,21,20,2499.753268118612,0.00014987689061241039,9.991792707494027e-05,0.0006622708020585611,0.0004268377140612863,0.0004533502392790323,0.0005418428542526317,0.0005258272352179141,0.0011850851350822455
22,22,22,20,2499.753268118612,0.00014987689061241039,9.991792707494027e-05,0.0006622708020585611,0.0004268377140612863,0.0004533502392790323,0.0005418428542526317,0.0005258272352179141,0.0011850851350822455
23,23,23,23,1225.707398296075,5.112326326661698e-05,3.4082175511077985e-05,0.000708663608569424,0.0004616893840946621,0.0001400922239619684,0.0001962164551112741,0.0001895884388491073,0.0006929309294842681
24,24,24,23,1225.707398296075,5.112326326661698e-05,3.4082175511077985e-05,0.000708663608569424,0.0004616893840946621,0.0001400922239619684,0.0001962164551112741,0.0001895884388491073,0.0006929309294842681
25,25,25,23,1225.707398296075,5.112326326661698e-05,3.4082175511077985e-05,0.000708663608569424,0.0004616893840946621,0.0001400922239619684,0.0001962164551112741,0.0001895884388491073,0.0006929309294842681
26,26,26,26,1031.9286496729453,1.1380448194708848e-05,7.586965463139231e-06,0.000592604931499616,0.0003677773791033982,3.6595130498917605e-05,0.00010960024924281758,9.110113779784573e-05,0.0006453744312044272
27,27,27,26,1031.9286496729453,1.1380448194708848e-05,7.586965463139231e-06,0.000592604931499616,0.0003677773791033982,3.6595130498917605e-05,0.00010960024924281758,9.110113779784573e-05,0.0006453744312044272
28,28,28,26,1031.9286496729453,1.1380448194708848e-05,7.586965463139231e-06,0.000592604931499616,0.0003677773791033982,3.6595130498917605e-05,0.00010960024924281758,9.110113779784573e-05,0.0006453744312044272
29,29,29,29,1013.6283452568241,4.3233769662087695e-06,2.882251310805846e-06,0.000607557422195389,0.0003837379749012356,1.5165031246225369e-05,9.480496186100886e-05,6.842653216530825e-05,0.0006467473285600963
30,30,30,29,1013.6283452568241,4.3233769662087695e-06,2.882251310805846e-06,0.000607557422195389,0.0003837379749012356,1.5165031246225369e-05,9.480496186100886e-05,6.842653216530825e-05,0.0006467473285600963
31,31,31,31,1011.5116305074921,3.126698420785612e-06,2.0844656138570743e-06,0.0005949927772838593,0.0003771461778804545,1.465965947710507e-05,9.423739384797492e-05,6.733616137202802e-05,0.0006479705966112956
32,32,32,31,1011.5116305074921,3.126698420785612e-06,2.0844656138570743e-06,0.0005949927772838593,0.0003771461778804545,1.465965947710507e-05,9.423739384797492e-05,6.733616137202802e-05,0.0006479705966112956
33,33,33,31,1011.5116305074921,3.126698420785612e-06,2.0844656138570743e-06,0.0005949927772838593,0.0003771461778804545,1.465965947710507e-05,9.423739384797492e-05,6.733616137202802e-05,0.0006479705966112956
34,34,34,34,1007.3876415141247,6.89076709275982e-07,4.5938447285065443e-07,0.0005975926070784381,0.000382420421278047,7.727152547092053e-06,9.38201277344001e-05,6.340342691753958e-05,0.0006500368282996291
35,35,35,34,1007.3876415141247,6.89076709275982e-07,4.5938447285065443e-07,0.0005975926070784381,0.000382420421278047,7.727152547092053e-06,9.38201277344001e-05,6.340342691753958e-05,0.0006500368282996291
36,36,36,34,1007.3876415141247,6.89076709275982e-07,4.5938447285065443e-07,0.0005975926070784381,0.000382420421278047,7.727152547092053e-06,9.38201277344001e-05,6.340342691753958e-05,0.0006500368282996291
37,37,37,37,1006.8467489439884,-1.712899359018749e-07,-1.1419329060124994e-07,0.0005991834283806621,0.0003852952230333955,5.677811152841883e-06,9.317862529174938e-05,6.264705348071886e-05,0.0006478787362856112
38,38,38,37,1006.8467489439884,-1.712899359018749e-07,-1.1419329060124994e-07,0.0005991834283806621,0.0003852952230333955,5.677811152841883e-06,9.317862529174938e-05,6.264705348071886e-05,0.0006478787362856112
39,39,39,39,1006.8101078249964,-3.2186404463896423e-07,-2.1457602975930977e-07,0.0005981092618393769,0.00038599911360898305,5.219167773670708e-06,9.337123344440616e-05,6.227251793970018e-05,0.0006482343271559479
40,40,40,39,1006.8101078249964,-3.2186404463896423e-07,-2.1457602975930977e-07,0.0005981092618393769,0.00038599911360898305,5.219167773670708e-06,9.337123344440616e-05,6.227251793970018e-05,0.0006482343271559479
41,41,41,41,1006.722917119227,-2.3848457836317394e-07,-1.5898971890878234e-07,0.000592920189774108,0.0003823167993397749,5.241035469324973e-06,9.33116373854596e-05,6.243039605095119e-05,0.0006450770780335782
42,42,42,41,1006.722917119227,-2.3848457836317394e-07,-1.5898971890878234e-07,0.000592920189774108,0.0003823167993397749,5.241035469324973e-06,9.33116373854596e-05,6.243039605095119e-05,0.0006450770780335782
43,43,43,43,1006.705564570524,-1.2298298174284739e-07,-8.198865449523173e-08,0.0005930569031183491,0.0003830076930638626,5.1323564217303774e-06,9.355824203942836e-05,6.221169827035772e-05,0.0006461653322958823
44,44,44,44,1006.5548809235204,-3.2247261039231034e-07,-2.1498174026154058e-07,0.0005947925305695126,0.00038411586476876563,4.883781613285176e-06,9.359032812358787e-05,6.253285081653931e-05,0.0006444699218363146
45,45,45,44,1006.5548809235204,-3.2247261039231034e-07,-2.1498174026154058e-07,0.0005947925305695126,0.00038411586476876563,4.883781613285176e-06,9.359032812358787e-05,6.253285081653931e-05,0.0006444699218363146
46,46,46,46,1006.5354422930698,-4.078218016900781e-07,-2.7188120112671887e-07,0.0005931366656413993,0.000382871237177663,4.773813354473633e-06,9.35110585125922e-05,6.236910778115862e-05,0.0006438569092470314
47,47,47,46,1006.5354422930698,-4.078218016900781e-07,-2.7188120112671887e-07,0.0005931366656413993,0.000382871237177663,4.773813354473633e-06,9.35110585125922e-05,6.236910778115862e-05,0.0006438569092470314
48,48,48,48,1006.5064167488065,-3.8650749029089937e-07,-2.5767166019393305e-07,0.0005937576876362347,0.0003835330053527166,4.664579468495467e-06,9.368161629309742e-05,6.23014164381902e-05,0.0006440432438908521
49,49,49,48,1006.5064167488065,-3.8650749029089937e-07,-2.5767166019393305e-07,0.0005937576876362347,0.0003835330053527166,4.664579468495467e-06,9.368161629309742e-05,6.23014164381902e-05,0.0006440432438908521
50,50,50,50,1006.4890999361573,-4.1683067533715423e-07,-2.778871168914361e-07,0.0005934407519268072,0.00038309984642956476,4.750128750383165e-06,9.354514443694336e-05,6.23436910278316e-05,0.0006430783291552556
51,51,51,50,1006.4890999361573,-4.1683067533715423e-07,-2.778871168914361e-07,0.0005934407519268072,0.00038309984642956476,4.750128750383165e-06,9.354514443694336e-05,6.23436910278316e-05,0.0006430783291552556
52,52,52,52,1006.4588121971501,-3.6270166969831763e-07,-2.4180111313221133e-07,0.0005933330112599973,0.0003832640926058696,4.659176031089618e-06,9.372269862852701e-05,6.228082603318419e-05,0.0006433766844751006
53,53,53,52,1006.4588121971501,-3.6270166969831763e-07,-2.4180111313221133e-07,0.0005933330112599973,0.0003832640926058696,4.659176031089618e-06,9.372269862852701e-05,6.228082603318419e-05,0.0006433766844751006
54,54,54,54,1006.4399078403746,-4.027107663451268e-07,-2.684738442300847e-07,0.000593367372756947,0.000383109552881559,4.738950333045555e-06,9.357287429097732e-05,6.233295947314504e-05,0.0006422122362753763
55,55,55,54,1006.4399078403746,-4.027107663451268e-07,-2.684738442300847e-07,0.000593367372756947,0.000383109552881559,4.738950333045555e-06,9.357287429097732e-05,6.233295947314504e-05,0.0006422122362753763
56,56,56,56,1006.4117816334672,-3.402651224670983e-07,-2.2684341497806601e-07,0.000593204778949231,0.0003832344846928074,4.6511907140570075e-06,9.374732468662937e-05,6.226590221670991e-05,0.0006425947874189081
57,57,57,56,1006.4117816334672,-3.402651224670983e-07,-2.2684341497806601e-07,0.000593204778949231,0.0003832344846928074,4.6511907140570075e-06,9.374732468662937e-05,6.226590221670991e-05,0.0006425947874189081
58,58,58,58,1006.39262723199,-3.863041096452413e-07,-2.5753607309682747e-07,0.000593188627325793,0.0003829864250413594,4.737708737490021e-06,9.36683635119377e-05,6.235420656435647e-05,0.0006423977898348049
59,59,59,58,1006.39262723199,-3.863041096452413e-07,-2.5753607309682747e-07,0.000593188627325793,0.0003829864250413594,4.737708737490021e-06,9.36683635119377e-05,6.235420656435647e-05,0.0006423977898348049
60,60,60,60,1006.3649314438322,-3.2001990296626204e-07,-2.1334660197750767e-07,0.0005930148070153674,0.00038316549256990406,4.650285524362974e-06,9.378898402434422e-05,6.225339135696589e-05,0.0006418320894378364
61,61,61,60,1006.3649314438322,-3.2001990296626204e-07,-2.1334660197750767e-07,0.0005930148070153674,0.00038316549256990406,4.650285524362974e-06,9.378898402434422e-05,6.225339135696589e-05,0.0006418320894378364
62,62,62,62,1006.345419614943,-3.7022418056253947e-07,-2.4681612037502653e-07,0.0005930678697314177,0.00038303956392148964,4.731393839448039e-06,9.364703428645552e-05,6.230605972338404e-05,0.0006406785381982412
63,63,63,62,1006.345419614943,-3.7022418056253947e-07,-2.4681612037502653e-07,0.0005930678697314177,0.00038303956392148964,4.731393839448039e-06,9.364703428645552e-05,6.230605972338404e-05,0.0006406785381982412
64,64,64,64,1006.3186035730937,-3.0599450906443337e-07,-2.0399633937628934e-07,0.0005929500387673605,0.00038320374669768766,4.63975488071422e-06,9.382223044376301e-05,6.224081883211136e-05,0.0006409935562034718
65,65,65,64,1006.3186035730937,-3.0599450906443337e-07,-2.0399633937628934e-07,0.0005929500387673605,0.00038320374669768766,4.63975488071422e-06,9.382223044376301e-05,6.224081883211136e-05,0.0006409935562034718
66,66,66,66,1006.298813181145,-3.6045006440721394e-07,-2.4030004293814277e-07,0.00059306444565574,0.00038313195957125344,4.725242301481525e-06,9.367210007636323e-05,6.229228190837016e-05,0.0006398149688687611
67,67,67,66,1006.298813181145,-3.6045006440721394e-07,-2.4030004293814277e-07,0.00059306444565574,0.00038313195957125344,4.725242301481525e-06,9.367210007636323e-05,6.229228190837016e-05,0.0006398149688687611
68,68,68,68,1006.2722828681918,-2.97747473204657e-07,-1.9849831546977147e-07,0.0005929186094854008,0.00038329690374410325,4.638541339092861e-06,9.385299989072234e-05,6.222924273655006e-05,0.0006401827867966951
69,69,69,68,1006.2722828681918,-2.97747473204657e-07,-1.9849831546977147e-07,0.0005929186094854008,0.00038329690374410325,4.638541339092861e-06,9.385299989072234e-05,6.222924273655006e-05,0.0006401827867966951
70,70,70,70,1006.2526998423432,-3.332728751026526e-07,-2.2218191673510158e-07,0.0005928784784424895,0.000383069917722747,4.721285637984685e-06,9.37106378079734e-05,6.227967611125568e-05,0.0006390396930865329
71,71,71,70,1006.2526998423432,-3.332728751026526e-07,-2.2218191673510158e-07,0.0005928784784424895,0.000383069917722747,4.721285637984685e-06,9.37106378079734e-05,6.227967611125568e-05,0.0006390396930865329
72,72,72,72,1006.225756333247,-2.7379782779890505e-07,-1.8253188519927053e-07,0.0005928535339483928,0.00038335939268703675,4.633014180528694e-06,9.387213750885425e-05,6.22191362646407e-05,0.0006392828438458512
73,73,73,72,1006.225756333247,-2.7379782779890505e-07,-1.8253188519927053e-07,0.0005928535339483928,0.00038335939268703675,4.633014180528694e-06,9.387213750885425e-05,6.22191362646407e-05,0.0006392828438458512
74,74,74,74,1006.2055625010765,-3.157578420120988e-07,-2.105052280080655e-07,0.0005928327075663339,0.0003831468600791971,4.714178776218936e-06,9.373524453185131e-05,6.227129013097049e-05,0.0006381589290951318
75,75,75,74,1006.2055625010765,-3.157578420120988e-07,-2.105052280080655e-07,0.0005928327075663339,0.0003831468600791971,4.714178776218936e-06,9.373524453185131e-05,6.227129013097049e-05,0.0006381589290951318
76,76,76,76,1006.1795778907527,-2.495020481607657e-07,-1.663346987738443e-07,0.0005926694713273723,0.00038330747089536756,4.63147008921555e-06,9.391873087785684e-05,6.221037256185641e-05,0.0006385126608489066
77,77,77,76,1006.1795778907527,-2.495020481607657e-07,-1.663346987738443e-07,0.0005926694713273723,0.00038330747089536756,4.63147008921555e-06,9.391873087785684e-05,6.221037256185641e-05,0.0006385126608489066
78,78,78,78,1006.1593714672398,-2.959294857496353e-07,-1.972863238330904e-07,0.000592621705525264,0.0003830878579071997,4.716493544866529e-06,9.379021724836128e-05,6.226556622747348e-05,0.000637367605373406
79,79,79,78,1006.1593714672398,-2.959294857496353e-07,-1.972863238330904e-07,0.000592621705525264,0.0003830878579071997,4.716493544866529e-06,9.379021724836128e-05,6.226556622747348e-05,0.000637367605373406
80,80,80,80,1006.1333004725133,-2.3155399192509307e-07,-1.5436932795006198e-07,0.0005925666358192381,0.0003833501765124204,4.6256311775697e-06,9.394860308310517e-05,6.220275619694265e-05,0.0006376109075845044
81,81,81,80,1006.1333004725133,-2.3155399192509307e-07,-1.5436932795006198e-07,0.0005925666358192381,0.0003833501765124204,4.6256311775697e-06,9.394860308310517e-05,6.220275619694265e-05,0.0006376109075845044
82,82,82,82,1006.1131968963643,-2.6441339001648245e-07,-1.7627559334432206e-07,0.0005924155381867572,0.00038303678582748567,4.709693897417266e-06,9.381366220684244e-05,6.225383404160484e-05,0.0006364972603496776
83,83,83,82,1006.1131968963643,-2.6441339001648245e-07,-1.7627559334432206e-07,0.0005924155381867572,0.00038303678582748567,4.709693897417266e-06,9.381366220684244e-05,6.225383404160484e-05,0.0006364972603496776
84,84,84,84,1006.0868468607907,-2.001727252287644e-07,-1.3344848348584356e-07,0.0005923767406560685,0.0003833176162299682,4.622616818057701e-06,9.39878679028486e-05,6.219785069643685e-05,0.0006367527452453192
85,85,85,84,1006.0868468607907,-2.001727252287644e-07,-1.3344848348584356e-07,0.0005923767406560685,0.0003833176162299682,4.622616818057701e-06,9.39878679028486e-05,6.219785069643685e-05,0.0006367527452453192
86,86,86,86,1006.0664722166367,-2.3596540230097496e-07,-1.5731026820065018e-07,0.0005922372720760043,0.00038301538720168576,4.703897883748254e-06,9.385035464917692e-05,6.225125213864258e-05,0.0006355431569497498
87,87,87,86,1006.0664722166367,-2.3596540230097496e-07,-1.5731026820065018e-07,0.0005922372720760043,0.00038301538720168576,4.703897883748254e-06,9.385035464917692e-05,6.225125213864258e-05,0.0006355431569497498
88,88,88,88,1006.0399400086653,-1.709502962243814e-07,-1.1396686414958725e-07,0.0005922501901758395,0.00038335240189113544,4.616128565310129e-06,9.403045428846482e-05,6.219095002611003e-05,0.0006358437128534302
89,89,89,88,1006.0399400086653,-1.709502962243814e-07,-1.1396686414958725e-07,0.0005922501901758395,0.00038335240189113544,4.616128565310129e-06,9.403045428846482e-05,6.219095002611003e-05,0.0006358437128534302
90,90,90,90,1006.020450494668,-2.0635870401353174e-07,-1.3757246934235414e-07,0.0005921267306411422,0.00038307282855753983,4.701557973420256e-06,9.389855248791455e-05,6.224318881413449e-05,0.0006347367528597248
