reference,gate,entanglement_infidelity,average_gate_infidelity,diamond_distance
truth,[],1.5529603569541806e-05,1.0353069046361204e-05,0.0001223131162235654
truth,Gxpi2:0,3.7699472872354534e-06,2.513298191490302e-06,0.0004326742562434731
truth,Gypi2:0,5.984739138820139e-06,3.9898260925467594e-06,0.0007074755021481787
truth,Gzpi2:0,5.630957657931646e-06,3.7539717719544305e-06,0.0006402185478584245
ideal,[],1.5529603569541806e-05,1.0353069046361204e-05,0.0001222855319128002
ideal,Gxpi2:0,0.0045847543871475605,0.00305650292476504,0.015216931453180201
ideal,Gypi2:0,0.006350128357226703,0.004233418904817802,0.01892537891384967
ideal,Gzpi2:0,0.0044236892645180825,0.002949126176345388,0.025976326184090237
