seed,arm,infidelity,diamond,spam,accounted_revealed_shots,revealed_circuits,total_circuits,objective,flag,seconds,error
109,adaptive_D_nofpr_f005,-1.0214341519682035e-05,0.0004053234127363,0.0022515329903998,1918000,1918,1918,poisson_logl,1.4315877335756568,1761.0,
109,adaptive_D_nofpr_f010,-1.4163791678623028e-05,0.0005324689750271,0.0021239403800464,1918000,1918,1918,poisson_logl,1.4170235170161327,1639.8,
109,adaptive_D_nofpr_f020,-1.0084160715212452e-05,0.0005147632564393,0.0011039805403748,1918000,1918,1918,poisson_logl,33.39097548902331,1713.6,
109,adaptive_D_nofpr_f030,-9.082710649421788e-07,0.000475631744864,0.0021641345889525,1918000,1918,1918,poisson_logl,37.8188248410345,1975.3,
109,adaptive_D_nofpr_f040,-7.91392103444144e-06,0.0005449101029224,0.0026467083306692,1918000,1918,1918,poisson_logl,1.1635534869514623,2064.0,
109,adaptive_D_nofpr_f050,5.930706465040458e-06,0.0004820326595412,0.0013030622038549,1918000,1918,1918,poisson_logl,4.607782015217464,1741.5,
109,adaptive_D_nofpr_f060,-5.364699347670809e-06,0.0007045778744392,0.0020825013250807,1918000,1918,1918,poisson_logl,9.358314809600255,1763.3,
109,adaptive_D_nofpr_f070,-4.665635709916183e-06,0.0004854030485008,0.002944747151746,1918000,1918,1918,poisson_logl,1.2602738400043338,1716.1,
109,fixed_no_fpr,1.5921879492813984e-05,0.0008185190588161,0.0007510888546134,1918000,1918,1918,poisson_logl,11.63599618694841,1582.7,
109,lm,2.2061201890632987e-05,0.0008692859442461,0.0007680427627826,1918000,1918,1918,chi2_ladder_then_mle,LM,35.5,
109,lm_mle,2.304958691531911e-05,0.000875119075803,0.0007791656909194,1918000,1918,1918,pure_mle,LM_MLE,39.6,
