reference,gate,entanglement_infidelity,average_gate_infidelity,diamond_distance,eigenvalue_nonunitarity_excess,eigenvalue_diamondnorm,eigenvalue_nonunitary_diamondnorm
truth,[],4.3872919157639245e-06,2.9248612771759497e-06,0.00013231674552440808,4.3835099566846836e-06,9.236267596762657e-05,4.656052152079981e-06
truth,Gxpi2:0,0.0001075408750729201,7.169391671528007e-05,0.001041057441739092,-2.7622645575209326e-05,6.445614801227933e-05,4.053638072867849e-05
truth,Gypi2:0,1.4138473867886248e-05,9.425649245257498e-06,0.001044520625161542,4.1557348670701044e-05,0.00032591850999143745,5.8526953274462556e-05
truth,Gzpi2:0,8.122626553064283e-05,5.415084368709522e-05,0.001581550373710771,2.8393511234015012e-05,4.9556147701269534e-05,4.379311556299004e-05
ideal,[],4.3872919157639245e-06,2.9248612771759497e-06,0.00013240469894081267,4.3835099566846836e-06,9.236267596762657e-05,4.656052152079981e-06
ideal,Gxpi2:0,0.00454028075292956,0.003026853835286373,0.015405967783763365,0.004514488335668115,0.005411176037994184,0.005378978784709609
ideal,Gypi2:0,0.0065073886156734595,0.00433825907711564,0.018705324716025058,0.0064724193236964656,0.011943599217115127,0.007969602711882101
ideal,Gzpi2:0,0.004466988128800642,0.0029779920858670947,0.02563850766380585,0.004345863841837633,0.01496677562300543,0.004724591375731307
