reference,member_type,member,vector_l2_error,tracedist
truth,prep,rho0,0.0017791052450460251,0.0012580165366787215
truth,povm,Mdefault,,0.0013194707721902506
truth,povm_effect,Mdefault:0,0.0018675048988825525,
truth,povm_effect,Mdefault:1,0.0018670336033118939,
