phase,nf,x_index,incumbent_index,active_objective,full_objective,incumbent_active_objective,incumbent_full_objective,active_residuals,active_circuits,new_residuals_revealed,new_circuits_revealed,union_residuals_revealed,union_circuits_revealed,cumulative_eval_residuals,cumulative_eval_circuits,cumulative_shots_revealed,cumulative_eval_shots,shots_per_circuit,fpr_enabled,fpr_use_union_mask,fpr_selected_residuals,fpr_selected_circuits,fpr_new_residuals,fpr_new_circuits,fpr_union_residuals,fpr_union_circuits,delta,ng,rho,rho_active,rho_full,rho_uses_full_objective,mdec,step_norm,accepted
initial,0,0,0,17510.34943050534,381608.4345811789,17510.34943050534,381608.4345811789,334,167,334,167,334,167,334,167,167000.0,167000.0,1000.0,True,True,334,167,334,167,334,167,0.1,,,,,False,,,True
trial,1,1,1,12994.878208308608,190296.96259422117,12994.878208308608,190296.96259422117,334,167,0,0,334,167,668,334,167000.0,334000.0,1000.0,True,True,334,167,334,167,334,167,0.1,31763.228434088065,18.02101244447344,18.02101244447344,763.5142043426115,False,-250.56701093292375,0.1,True
trial,2,2,1,54713.76600389837,246142.7063301256,40727.727111612665,190296.96259422117,706,353,372,186,706,353,1374,687,353000.0,687000.0,1000.0,True,True,684,342,372,186,706,353,0.2,120277.97170202325,-0.4876253200359577,-0.4876253200359577,-1.9470701369840144,False,-28681.93737612798,0.2,False
trial,3,3,3,19998.494354397,111368.25006744592,19998.494354397,111368.25006744592,706,353,0,0,706,353,2080,1040,353000.0,1040000.0,1000.0,True,True,684,342,372,186,706,353,0.1,120277.97170202325,0.7668920889116089,0.7668920889116089,2.9200214949437844,False,-27030.182025524704,0.1,True
trial,4,4,3,31900.25937739131,139842.69841113864,25381.323827267937,111368.25006744592,836,418,130,65,836,418,2916,1458,418000.0,1458000.0,1000.0,True,True,476,238,130,65,836,418,0.2,291240.8756968448,-0.46405994158032265,-0.46405994158032265,-2.0269951640580164,False,-14047.615331596191,0.2,False
trial,5,5,3,27420.657424183853,109624.36993405691,25381.323827267937,111368.25006744592,836,418,0,0,836,418,3752,1876,418000.0,1876000.0,1000.0,True,True,476,238,130,65,836,418,0.1,291240.8756968448,-0.1522356396041942,-0.1522356396041942,0.13018012742054974,False,-13395.901263449818,0.1,False
trial,6,6,6,17199.481632222287,73829.71643738181,17199.481632222287,73829.71643738181,836,418,0,0,836,418,4588,2294,418000.0,2294000.0,1000.0,True,True,476,238,130,65,836,418,0.05,291240.8756968448,0.7430605686181763,0.7430605686181763,3.409183834068354,False,-11011.00306030357,0.05,True
trial,7,7,6,42027.52440638846,141165.9369648175,23580.224494320228,73829.71643738181,1054,527,218,109,1054,527,5642,2821,527000.0,2821000.0,1000.0,True,True,680,340,218,109,1054,527,0.1,198477.42437716998,-1.2170265171906793,-1.2170265171906793,-4.442382697734365,False,-15157.681161007911,0.1,False
trial,8,8,8,22261.035514046387,74432.88306923988,22261.035514046387,74432.88306923988,1054,527,0,0,1054,527,6696,3348,527000.0,3348000.0,1000.0,True,True,680,340,218,109,1054,527,0.05,198477.42437716998,0.09668344958050733,0.09668344958050733,-0.044206123240802496,False,-13644.413661258179,0.05,True
trial,9,9,8,41121.25428633278,119655.55350743607,24327.76132029943,74432.88306923988,1160,580,106,53,1160,580,7856,3928,580000.0,3928000.0,1000.0,True,True,692,346,106,53,1160,580,0.1,222217.5710650703,-0.9667933600732643,-0.9667933600732643,-2.603447513442257,False,-17370.30234129942,0.1,False
