stage,max_length,mean_gate_entanglement_infidelity_to_truth,mean_spam_vector_l2_error_to_truth,mean_gate_diamond_distance_to_truth
0,1,0.0013165385740492308,0.007575230382688677,0.013554199371341603
1,2,0.0011179405910711204,0.004472825214270221,0.009601811591587312
2,4,0.0006862075962615899,0.0016944775059014516,0.004528688657745535
3,8,0.00010997226287501327,0.001408849889107796,0.0024107999787702345
4,16,6.205485811131006e-05,0.0009062084207427943,0.0016440245847287145
5,32,2.520277815862282e-05,0.0009718376503800927,0.0007354894465664173
6,64,2.8651927143436007e-05,0.0011305468603594316,0.0007111509408333081
