reference,member_type,member,vector_l2_error,tracedist
truth,prep,rho0,0.0013120034324590997,0.0009277231654605938
truth,povm,Mdefault,,0.001981809622910242
truth,povm_effect,Mdefault:0,0.0028076566101124948,
truth,povm_effect,Mdefault:1,0.0028081659398018735,
ideal,prep,rho0,0.006830834620722981,0.00483010182648555
ideal,povm,Mdefault,,0.006915257405237239
ideal,povm_effect,Mdefault:0,0.009782108621308837,
ideal,povm_effect,Mdefault:1,0.009787447262743802,
