sequence_index,iteration,nf,incumbent_index,incumbent_full_objective,mean_gate_entanglement_infidelity_to_truth,mean_gate_average_infidelity_to_truth,mean_spam_vector_l2_error_to_truth,mean_spam_tracedist_to_truth,mean_gate_eigenvalue_nonunitarity_excess_to_truth,mean_gate_eigenvalue_diamondnorm_to_truth,mean_gate_eigenvalue_nonunitary_diamondnorm_to_truth,mean_gate_diamond_distance_to_truth
0,0,0,0,64826.932704812236,0.0017882621897374607,0.001192174793158307,0.007165902701660543,0.005062523522911718,-0.002719190553661918,0.0067837813321190345,0.0031726617482777386,0.013707118158205382
1,1,1,1,24210.006193493515,0.011640275628851726,0.0077601837525678175,0.00899983397673961,0.006428309594622326,0.018618757767321213,0.02325864878765014,0.02224481125297338,0.04339734879001617
2,2,2,1,24210.006193493515,0.011640275628851726,0.0077601837525678175,0.00899983397673961,0.006428309594622326,0.018618757767321213,0.02325864878765014,0.02224481125297338,0.04339734879001617
3,3,3,1,24210.006193493515,0.011640275628851726,0.0077601837525678175,0.00899983397673961,0.006428309594622326,0.018618757767321213,0.02325864878765014,0.02224481125297338,0.04339734879001617
4,4,4,4,9772.313440203383,0.0023027554338957146,0.0015351702892638095,0.031139034982601607,0.023078884948795862,0.0005583411189469603,0.014068583107805779,0.004015881481988601,0.026580473794659693
5,5,5,4,9772.313440203383,0.0023027554338957146,0.0015351702892638095,0.031139034982601607,0.023078884948795862,0.0005583411189469603,0.014068583107805779,0.004015881481988601,0.026580473794659693
6,6,6,4,9772.313440203383,0.0023027554338957146,0.0015351702892638095,0.031139034982601607,0.023078884948795862,0.0005583411189469603,0.014068583107805779,0.004015881481988601,0.026580473794659693
7,7,7,7,6333.204245205928,0.0021474191019345,0.001431612734623,0.007914343230958602,0.0053872301917139796,0.004677546294971961,0.007140855943885684,0.005571938051571808,0.013033598280307822
8,8,8,8,5215.124188580523,0.002458821108679038,0.001639214072452692,0.0019727083566130946,0.0015986906429408393,0.003319639108940231,0.007213044094770997,0.004745434107975927,0.013746901123020277
9,9,9,8,5215.124188580523,0.002458821108679038,0.001639214072452692,0.0019727083566130946,0.0015986906429408393,0.003319639108940231,0.007213044094770997,0.004745434107975927,0.013746901123020277
10,10,10,8,5215.124188580523,0.002458821108679038,0.001639214072452692,0.0019727083566130946,0.0015986906429408393,0.003319639108940231,0.007213044094770997,0.004745434107975927,0.013746901123020277
