reference,member_type,member,vector_l2_error,tracedist
truth,prep,rho0,0.006324660381441598,0.004472136173260706
truth,povm,Mdefault,,0.005316586461638893
truth,povm_effect,Mdefault:0,0.007532357722911933,
truth,povm_effect,Mdefault:1,0.00753765439489632,
