stage,max_length,mean_gate_entanglement_infidelity_to_truth,mean_spam_vector_l2_error_to_truth,mean_gate_diamond_distance_to_truth
0,1,0.004322007831456531,0.015449833085058614,0.04305657566181811
1,2,0.002420685060935096,0.010018111489023951,0.028575096989092177
2,4,0.001412831604499093,0.009474773305618224,0.019397304361573324
3,8,0.001080836032940874,0.011627420605772343,0.01298245161497999
4,16,0.0008094625190409599,0.008876236867470225,0.005045221649969525
5,32,0.000587164553757541,0.009559138708109725,0.0034683045682961993
6,64,0.00043589233397398064,0.007131557499749951,0.003051645431986395
