phase,nf,x_index,incumbent_index,active_objective,full_objective,incumbent_active_objective,incumbent_full_objective,active_residuals,active_circuits,new_residuals_revealed,new_circuits_revealed,union_residuals_revealed,union_circuits_revealed,cumulative_eval_residuals,cumulative_eval_circuits,cumulative_shots_revealed,cumulative_eval_shots,shots_per_circuit,fpr_enabled,fpr_use_union_mask,fpr_selected_residuals,fpr_selected_circuits,fpr_new_residuals,fpr_new_circuits,fpr_union_residuals,fpr_union_circuits,delta,ng,rho,rho_active,rho_full,rho_uses_full_objective,mdec,step_norm,accepted
initial,0,0,0,260971.93202535543,260971.93202535543,260971.93202535543,260971.93202535543,3836,1918,3836,1918,3836,1918,3836,1918,1319584.0,1319584.0,688.0,False,True,3836,1918,3836,1918,3836,1918,0.1,,,,,False,,,True
trial,1,1,1,115032.58435261247,115032.58435261247,115032.58435261247,115032.58435261247,3836,1918,0,0,3836,1918,7672,3836,1319584.0,2639168.0,688.0,False,True,3836,1918,0,0,3836,1918,0.1,839999.4848338161,26.405274721958705,26.405274721958705,26.405274721958705,False,-5526.901318371037,0.1,True
trial,2,2,1,137754.6348992941,137754.6348992941,115032.58435261247,115032.58435261247,3836,1918,0,0,3836,1918,11508,5754,1319584.0,3958752.0,688.0,False,True,3836,1918,0,0,3836,1918,0.2,352728.28223122365,-0.3075470223272947,-0.3075470223272947,-0.3075470223272947,False,-73881.54947733678,0.2,False
trial,3,3,3,58602.233632203395,58602.233632203395,58602.233632203395,58602.233632203395,3836,1918,0,0,3836,1918,15344,7672,1319584.0,5278336.0,688.0,False,True,3836,1918,0,0,3836,1918,0.1,352728.28223122365,0.7903669307253326,0.7903669307253326,0.7903669307253326,False,-71397.66167673795,0.1,True
trial,4,4,3,162270.318246494,162270.318246494,58602.233632203395,58602.233632203395,3836,1918,0,0,3836,1918,19180,9590,1319584.0,6597920.0,688.0,False,True,3836,1918,0,0,3836,1918,0.2,874146.2358750975,-2.5128426312989878,-2.5128426312989878,-2.5128426312989878,False,-41255.30318653519,0.2,False
trial,5,5,3,96868.6357382304,96868.6357382304,58602.233632203395,58602.233632203395,3836,1918,0,0,3836,1918,23016,11508,1319584.0,7917504.0,688.0,False,True,3836,1918,0,0,3836,1918,0.1,874146.2358750975,-0.9494260501544457,-0.9494260501544457,-0.9494260501544457,False,-40304.77371018217,0.1,False
trial,6,6,6,45174.14975556735,45174.14975556735,45174.14975556735,45174.14975556735,3836,1918,0,0,3836,1918,26852,13426,1319584.0,9237088.0,688.0,False,True,3836,1918,0,0,3836,1918,0.05,874146.2358750975,0.3752991872470986,0.3752991872470986,0.3752991872470986,False,-35779.67747581329,0.05,True
trial,7,7,6,74396.18147508212,74396.18147508212,45174.14975556735,45174.14975556735,3836,1918,0,0,3836,1918,30688,15344,1319584.0,10556672.0,688.0,False,True,3836,1918,0,0,3836,1918,0.1,496403.7910659862,-0.774264100082997,-0.774264100082997,-0.774264100082997,False,-37741.68493203072,0.1,False
trial,8,8,8,24409.37349914835,24409.37349914835,24409.37349914835,24409.37349914835,3836,1918,0,0,3836,1918,34524,17262,1319584.0,11876256.0,688.0,False,True,3836,1918,0,0,3836,1918,0.05,496403.7910659862,0.5532072075382015,0.5532072075382015,0.5532072075382015,False,-37535.259796818704,0.05,True
trial,9,9,8,54586.01296577397,54586.01296577397,24409.37349914835,24409.37349914835,3836,1918,0,0,3836,1918,38360,19180,1319584.0,13195840.0,688.0,False,True,3836,1918,0,0,3836,1918,0.1,919983.6938552974,-2.2060618718292373,-2.2060618718292373,-2.2060618718292373,False,-13678.963338232916,0.1,False
trial,10,10,8,30540.9710152633,30540.9710152633,24409.37349914835,24409.37349914835,3836,1918,0,0,3836,1918,42196,21098,1319584.0,14515424.0,688.0,False,True,3836,1918,0,0,3836,1918,0.05,919983.6938552974,-0.4494300693058947,-0.4494300693058947,-0.4494300693058947,False,-13643.051355207865,0.05,False
trial,11,11,11,17763.89998751812,17763.89998751812,17763.89998751812,17763.89998751812,3836,1918,0,0,3836,1918,46032,23016,1319584.0,15835008.0,688.0,False,True,3836,1918,0,0,3836,1918,0.025,919983.6938552974,0.5044638713281246,0.5044638713281246,0.5044638713281246,False,-13173.338844136435,0.025,True
trial,12,12,12,9971.59167703881,9971.59167703881,9971.59167703881,9971.59167703881,3836,1918,0,0,3836,1918,49868,24934,1319584.0,17154592.0,688.0,False,True,3836,1918,0,0,3836,1918,0.05,355317.4453534294,0.7416932425448449,0.7416932425448449,0.7416932425448449,False,-10506.106653665738,0.049815005156914866,True
trial,13,13,13,8065.317993940051,8065.317993940051,8065.317993940051,8065.317993940051,3836,1918,0,0,3836,1918,53704,26852,1319584.0,18474176.0,688.0,False,True,3836,1918,0,0,3836,1918,0.1,348219.21819131274,0.21703937987977598,0.21703937987977598,0.21703937987977598,False,-8783.077449607055,0.0853153174732498,True
trial,14,14,14,1901.0618142050298,1901.0618142050298,1901.0618142050298,1901.0618142050298,3836,1918,0,0,3836,1918,57540,28770,1319584.0,19793760.0,688.0,False,True,3836,1918,0,0,3836,1918,0.2,284533.98864994483,0.8898903610083707,0.8898903610083707,0.8898903610083707,False,-6926.983873328006,0.049582646637628056,True
trial,15,15,14,8585.736611608645,8585.736611608645,1901.0618142050298,1901.0618142050298,3836,1918,0,0,3836,1918,61376,30688,1319584.0,21113344.0,688.0,False,True,3836,1918,0,0,3836,1918,0.1,352732.0233471335,-7.578624032772831,-7.578624032772831,-7.578624032772831,False,-882.0433324699256,0.09256449239244632,False
trial,16,16,14,4808.495550427737,4808.495550427737,1901.0618142050298,1901.0618142050298,3836,1918,0,0,3836,1918,65212,32606,1319584.0,22432928.0,688.0,False,True,3836,1918,0,0,3836,1918,0.05,352732.0233471335,-3.2968903628493114,-3.2968903628493114,-3.2968903628493114,False,-881.8715262675524,0.05,False
trial,17,17,17,1808.0690434641374,1808.0690434641374,1808.0690434641374,1808.0690434641374,3836,1918,0,0,3836,1918,69048,34524,1319584.0,23752512.0,688.0,False,True,3836,1918,0,0,3836,1918,0.025,352732.0233471335,0.10549436584163607,0.10549436584163607,0.10549436584163607,False,-881.4951395649834,0.024189074461913856,True
trial,18,18,17,2097.437487120305,2097.437487120305,1808.0690434641374,1808.0690434641374,3836,1918,0,0,3836,1918,72884,36442,1319584.0,25072096.0,688.0,False,True,3836,1918,0,0,3836,1918,0.05,55247.99666091133,-0.35697065022493746,-0.35697065022493746,-0.35697065022493746,False,-810.6225076874756,0.04942660505566077,False
trial,19,19,19,1181.4339817656682,1181.4339817656682,1181.4339817656682,1181.4339817656682,3836,1918,0,0,3836,1918,76720,38360,1319584.0,26391680.0,688.0,False,True,3836,1918,0,0,3836,1918,0.025,55247.99666091133,0.7734342149631308,0.7734342149631308,0.7734342149631308,False,-810.1982684181362,0.024449597668504366,True
trial,20,20,19,2017.0662995547516,2017.0662995547516,1181.4339817656682,1181.4339817656682,3836,1918,0,0,3836,1918,80556,40278,1319584.0,27711264.0,688.0,False,True,3836,1918,0,0,3836,1918,0.05,26678.024526078032,-3.9585400836835527,-3.9585400836835527,-3.9585400836835527,False,-211.09608596194883,0.03482472012465208,False
trial,21,21,19,1540.8969051161034,1540.8969051161034,1181.4339817656682,1181.4339817656682,3836,1918,0,0,3836,1918,84392,42196,1319584.0,29030848.0,688.0,False,True,3836,1918,0,0,3836,1918,0.025,26678.024526078032,-1.7034856211566596,-1.7034856211566596,-1.7034856211566596,False,-211.0161182965321,0.025,False
trial,22,22,22,1016.7060067673729,1016.7060067673729,1016.7060067673729,1016.7060067673729,3836,1918,0,0,3836,1918,88228,44114,1319584.0,30350432.0,688.0,False,True,3836,1918,0,0,3836,1918,0.0125,26678.024526078032,0.7852973131320804,0.7852973131320804,0.7852973131320804,False,-209.7651071048419,0.0125,True
trial,23,23,22,1643.3776319115527,1643.3776319115527,1016.7060067673729,1016.7060067673729,3836,1918,0,0,3836,1918,92064,46032,1319584.0,31670016.0,688.0,False,True,3836,1918,0,0,3836,1918,0.025,11997.20345739961,-13.342617573151262,-13.342617573151262,-13.342617573151262,False,-46.967667454188486,0.02499123882294724,False
trial,24,24,22,1099.2814326003233,1099.2814326003233,1016.7060067673729,1016.7060067673729,3836,1918,0,0,3836,1918,95900,47950,1319584.0,32989600.0,688.0,False,True,3836,1918,0,0,3836,1918,0.0125,11997.20345739961,-1.7900875028636185,-1.7900875028636185,-1.7900875028636185,False,-46.129267815597764,0.0125,False
