sequence_index,iteration,nf,incumbent_index,incumbent_full_objective,mean_gate_entanglement_infidelity_to_truth,mean_gate_average_infidelity_to_truth,mean_spam_vector_l2_error_to_truth,mean_gate_diamond_distance_to_truth
0,0,0,0,267337.22301036667,0.00227342297002206,0.00151561531334804,0.00697710335423951,0.015113464757287046
1,1,1,1,144104.54669141961,0.04144890595231254,0.02763260396820836,0.08007416459427745,0.14787992754490006
2,2,2,1,144104.54669141961,0.04144890595231254,0.02763260396820836,0.08007416459427745,0.14787992754490006
3,3,3,3,104092.092153939,0.030536410813556847,0.020357607209037898,0.06796585078079011,0.13247428640647396
4,4,4,3,104092.092153939,0.030536410813556847,0.020357607209037898,0.06796585078079011,0.13247428640647396
5,5,5,5,89946.93508923659,0.011791961566064546,0.007861307710709697,0.04776806247071874,0.10244179841855516
6,6,6,5,92693.8527830079,0.011791961566064546,0.007861307710709697,0.04776806247071874,0.10244179841855516
7,7,7,5,92693.8527830079,0.011791961566064546,0.007861307710709697,0.04776806247071874,0.10244179841855516
8,8,8,8,67110.1358587806,0.016556199878570654,0.011037466585713768,0.036497130800418394,0.0895824072981754
9,9,9,8,67110.1358587806,0.016556199878570654,0.011037466585713768,0.036497130800418394,0.0895824072981754
10,10,10,10,59019.49145077147,0.010903504836055344,0.007269003224036896,0.029010447549964794,0.07443812013948092
11,11,11,10,60912.867135097855,0.010903504836055344,0.007269003224036896,0.029010447549964794,0.07443812013948092
12,12,12,12,52951.90240661327,0.014057909023857451,0.0093719393492383,0.03095368572651765,0.065256446129784
13,13,13,12,52951.90240661327,0.014057909023857451,0.0093719393492383,0.03095368572651765,0.065256446129784
14,14,14,14,46520.7491932641,0.01015116227936963,0.006767441519579753,0.015620990370870435,0.047070289010937995
15,15,15,14,46520.7491932641,0.01015116227936963,0.006767441519579753,0.015620990370870435,0.047070289010937995
16,16,16,16,36970.61879666882,0.011479468405632354,0.007652978937088236,0.02089170922172955,0.05074550337730517
17,17,17,16,36970.61879666882,0.011479468405632354,0.007652978937088236,0.02089170922172955,0.05074550337730517
18,18,18,18,33964.9629859337,0.011659172261172995,0.007772781507448663,0.0172359193963152,0.03837253028280278
19,19,19,18,33964.9629859337,0.011659172261172995,0.007772781507448663,0.0172359193963152,0.03837253028280278
20,20,20,20,30299.02858555348,0.008282653855960442,0.0055217692373069616,0.00872130924687086,0.03990025587561403
21,21,21,20,31277.15325927463,0.008282653855960442,0.0055217692373069616,0.00872130924687086,0.03990025587561403
22,22,22,22,30238.502460960448,0.011795193718690589,0.007863462479127059,0.027737700577131468,0.036552626695113076
23,23,23,22,30238.502460960448,0.011795193718690589,0.007863462479127059,0.027737700577131468,0.036552626695113076
24,24,24,22,30238.502460960448,0.011795193718690589,0.007863462479127059,0.027737700577131468,0.036552626695113076
25,25,25,25,15871.221642243796,0.006477104899733993,0.004318069933155995,0.011055367190403823,0.018371347796177585
26,26,26,25,15981.977306237633,0.006477104899733993,0.004318069933155995,0.011055367190403823,0.018371347796177585
27,27,27,25,15981.977306237633,0.006477104899733993,0.004318069933155995,0.011055367190403823,0.018371347796177585
28,28,28,28,11656.453988993144,0.00448553860285783,0.002990359068571887,0.004834330089990791,0.011936490387586117
29,29,29,28,11656.453988993144,0.00448553860285783,0.002990359068571887,0.004834330089990791,0.011936490387586117
30,30,30,28,11656.453988993144,0.00448553860285783,0.002990359068571887,0.004834330089990791,0.011936490387586117
31,31,31,31,11075.226689951593,0.0036889048275892122,0.0024592698850594745,0.006528172031074738,0.009637737414274306
32,32,32,31,11075.226689951593,0.0036889048275892122,0.0024592698850594745,0.006528172031074738,0.009637737414274306
33,33,33,33,9254.393369303432,0.0029902718371846992,0.0019935145581231333,0.0026084796509547713,0.007914114828090733
34,34,34,33,9254.393369303432,0.0029902718371846992,0.0019935145581231333,0.0026084796509547713,0.007914114828090733
35,35,35,35,8702.471326058603,0.0024344113106467558,0.0016229408737645041,0.006319998202777985,0.007174988844762092
36,36,36,35,8869.033284573274,0.0024344113106467558,0.0016229408737645041,0.006319998202777985,0.007174988844762092
37,37,37,37,6627.0904939723005,0.0017799511652794031,0.0011866341101862687,0.003459018240635219,0.00536971342877079
38,38,38,38,5181.70978767799,0.000996349331787466,0.0006642328878583107,0.004282834847019363,0.004425958635844072
39,39,39,39,3079.196452725746,0.000568745222218614,0.000379163481479076,0.005693195316629919,0.003522066215656144
40,40,40,40,2633.1783436796545,0.0006304131148195113,0.00042027540987967427,0.002979373830001766,0.0027397312538458536
41,41,41,40,2843.2217473514274,0.0006304131148195113,0.00042027540987967427,0.002979373830001766,0.0027397312538458536
42,42,42,40,2843.2217473514274,0.0006304131148195113,0.00042027540987967427,0.002979373830001766,0.0027397312538458536
43,43,43,40,2843.2217473514274,0.0006304131148195113,0.00042027540987967427,0.002979373830001766,0.0027397312538458536
44,44,44,44,1372.8911933733605,0.00022123965247533572,0.0001474931016502238,0.004200821709400746,0.0017477836283123888
45,45,45,45,1217.1358505276655,0.0001698283774812237,0.0001132189183208158,0.0038024277609937165,0.0014687616932975178
46,46,46,45,1373.2013776957785,0.0001698283774812237,0.0001132189183208158,0.0038024277609937165,0.0014687616932975178
47,47,47,45,1373.2013776957785,0.0001698283774812237,0.0001132189183208158,0.0038024277609937165,0.0014687616932975178
48,48,48,48,1326.1725164248032,0.00015935378252904253,0.00010623585501936168,0.0035547288734589996,0.0015788341265817777
49,49,49,48,1326.1725164248032,0.00015935378252904253,0.00010623585501936168,0.0035547288734589996,0.0015788341265817777
50,50,50,50,1318.2749643874804,0.0001622216977612001,0.00010814779850746672,0.003625788768782948,0.0015325025719611627
51,51,51,51,991.6517964276397,5.082039434262109e-05,3.3880262895080726e-05,0.0037369009742415226,0.0013461988433375472
52,52,52,51,991.6517964276397,5.082039434262109e-05,3.3880262895080726e-05,0.0037369009742415226,0.0013461988433375472
53,53,53,53,982.369413509809,4.464143113813712e-05,2.9760954092091414e-05,0.0035756855657605043,0.0013216889856303656
54,54,54,53,982.369413509809,4.464143113813712e-05,2.9760954092091414e-05,0.0035756855657605043,0.0013216889856303656
55,55,55,53,982.369413509809,4.464143113813712e-05,2.9760954092091414e-05,0.0035756855657605043,0.0013216889856303656
56,56,56,56,968.3380480698977,3.3850766919474307e-05,2.2567177946316207e-05,0.0034937342139763437,0.0013222043991532118
57,57,57,56,968.3380480698977,3.3850766919474307e-05,2.2567177946316207e-05,0.0034937342139763437,0.0013222043991532118
58,58,58,56,968.3380480698977,3.3850766919474307e-05,2.2567177946316207e-05,0.0034937342139763437,0.0013222043991532118
59,59,59,59,962.7396589381278,2.7777305654591578e-05,1.8518203769727716e-05,0.0035330285069645213,0.0013091623467904462
60,60,60,59,962.7396589381278,2.7777305654591578e-05,1.8518203769727716e-05,0.0035330285069645213,0.0013091623467904462
61,61,61,59,965.0878864113397,2.7777305654591578e-05,1.8518203769727716e-05,0.0035330285069645213,0.0013091623467904462
