reference,member_type,member,vector_l2_error,tracedist
truth,prep,rho0,0.00030872976026298705,0.0002182495010432387
truth,povm,Mdefault,,0.003993345731173996
truth,povm_effect,Mdefault:0,0.005669878469481581,
truth,povm_effect,Mdefault:1,0.005671862641534602,
