iteration,nf,previous_rho,trust_region_delta,adaptive_schedule,requested_budget,scheduled_budget,shots_added,active_circuits,revealed_union_circuits,accounted_revealed_shots,total_shot_budget,remaining_shot_budget,shot_budget_exhausted,physical_precomputed_shots
0,0,,0.1,lazy_delta_inverse_square,0,0,0,1918,1918,113162,225250,112088,False,113162
1,1,39.179537009038384,0.2,lazy_delta_inverse_square,0,0,0,1918,1918,113162,225250,112088,False,113162
2,2,-1.6295071287378193,0.1,lazy_delta_inverse_square,0,0,0,1918,1918,113162,225250,112088,False,113162
3,3,-0.31862605009434397,0.05,lazy_delta_inverse_square,0,0,0,1918,1918,113162,225250,112088,False,113162
4,4,0.6736838380585028,0.1,lazy_delta_inverse_square,0,0,0,1918,1918,113162,225250,112088,False,113162
5,5,-2.6050421222885594,0.05,lazy_delta_inverse_square,10000,10000,10000,1918,1918,123162,225250,102088,False,123162
6,6,0.03697180649155056,0.025,lazy_delta_inverse_square,0,0,0,1918,1918,123162,225250,102088,False,123162
7,7,0.8379031113435564,0.05,lazy_delta_inverse_square,0,0,0,1918,1918,123162,225250,102088,False,123162
8,8,-2.3307307293305612,0.025,lazy_delta_inverse_square,0,0,0,1918,1918,123162,225250,102088,False,123162
9,9,0.3291271789090518,0.05,lazy_delta_inverse_square,0,0,0,1918,1918,123162,225250,102088,False,123162
10,10,0.378873671562929,0.1,lazy_delta_inverse_square,10000,10000,10000,1918,1918,133162,225250,92088,False,133162
11,11,-2.2172484686579,0.05,lazy_delta_inverse_square,0,0,0,1918,1918,133162,225250,92088,False,133162
12,12,-0.5112774688252172,0.025,lazy_delta_inverse_square,0,0,0,1918,1918,133162,225250,92088,False,133162
13,13,0.4530413157857449,0.05,lazy_delta_inverse_square,0,0,0,1918,1918,133162,225250,92088,False,133162
14,14,-1.2464199346769231,0.025,lazy_delta_inverse_square,0,0,0,1918,1918,133162,225250,92088,False,133162
15,15,0.48049020368574863,0.05,lazy_delta_inverse_square,10000,10000,10000,1918,1918,143162,225250,82088,False,143162
16,16,0.05780044692395865,0.1,lazy_delta_inverse_square,0,0,0,1918,1918,143162,225250,82088,False,143162
17,17,-6.691103403923993,0.05,lazy_delta_inverse_square,0,0,0,1918,1918,143162,225250,82088,False,143162
18,18,-4.5215812332057626,0.025,lazy_delta_inverse_square,0,0,0,1918,1918,143162,225250,82088,False,143162
19,19,-1.1707571433266877,0.0125,lazy_delta_inverse_square,0,0,0,1918,1918,143162,225250,82088,False,143162
20,20,0.41270561056372823,0.025,lazy_delta_inverse_square,10000,10000,10000,1918,1918,153162,225250,72088,False,153162
21,21,-2.2530404701014173,0.0125,lazy_delta_inverse_square,0,0,0,1918,1918,153162,225250,72088,False,153162
22,22,0.4973803111366958,0.025,lazy_delta_inverse_square,0,0,0,1918,1918,153162,225250,72088,False,153162
23,23,-3.335032886249039,0.0125,lazy_delta_inverse_square,0,0,0,1918,1918,153162,225250,72088,False,153162
24,24,-0.23683219089706253,0.00625,lazy_delta_inverse_square,0,0,0,1918,1918,153162,225250,72088,False,153162
25,25,0.9447973354638789,0.0125,lazy_delta_inverse_square,10000,10000,10000,1918,1918,163162,225250,62088,False,163162
26,26,-14.88192655896513,0.00625,lazy_delta_inverse_square,0,0,0,1918,1918,163162,225250,62088,False,163162
27,27,-2.5349569012515225,0.003125,lazy_delta_inverse_square,0,0,0,1918,1918,163162,225250,62088,False,163162
28,28,0.5507651357754576,0.00625,lazy_delta_inverse_square,0,0,0,1918,1918,163162,225250,62088,False,163162
29,29,-4.874975609165597,0.003125,lazy_delta_inverse_square,0,0,0,1918,1918,163162,225250,62088,False,163162
30,30,0.03346434849710804,0.0015625,lazy_delta_inverse_square,10000,10000,10000,1918,1918,173162,225250,52088,False,173162
31,31,0.733219304173784,0.003125,lazy_delta_inverse_square,0,0,0,1918,1918,173162,225250,52088,False,173162
32,32,-3.9888364059257344,0.0015625,lazy_delta_inverse_square,0,0,0,1918,1918,173162,225250,52088,False,173162
33,33,-0.40282991782256844,0.00078125,lazy_delta_inverse_square,0,0,0,1918,1918,173162,225250,52088,False,173162
34,34,0.4555351275160223,0.0015625,lazy_delta_inverse_square,0,0,0,1918,1918,173162,225250,52088,False,173162
35,35,-0.5556336102147428,0.00078125,lazy_delta_inverse_square,10000,10000,10000,1918,1918,183162,225250,42088,False,183162
36,36,0.8184644215633102,0.0015625,lazy_delta_inverse_square,0,0,0,1918,1918,183162,225250,42088,False,183162
37,37,-0.9686461609690259,0.00078125,lazy_delta_inverse_square,0,0,0,1918,1918,183162,225250,42088,False,183162
38,38,0.27988582720928545,0.0015625,lazy_delta_inverse_square,0,0,0,1918,1918,183162,225250,42088,False,183162
39,39,-1.2843973847362828,0.00078125,lazy_delta_inverse_square,0,0,0,1918,1918,183162,225250,42088,False,183162
40,40,0.1297674551040586,0.0015625,lazy_delta_inverse_square,10000,10000,10000,1918,1918,193162,225250,32088,False,193162
41,41,0.16297872384520556,0.003125,lazy_delta_inverse_square,0,0,0,1918,1918,193162,225250,32088,False,193162
42,42,-1.6393242592680584,0.0015625,lazy_delta_inverse_square,0,0,0,1918,1918,193162,225250,32088,False,193162
43,43,0.2173681829098606,0.003125,lazy_delta_inverse_square,0,0,0,1918,1918,193162,225250,32088,False,193162
44,44,-4.037911134964559,0.0015625,lazy_delta_inverse_square,0,0,0,1918,1918,193162,225250,32088,False,193162
45,45,-0.2716255141185857,0.00078125,lazy_delta_inverse_square,10000,10000,10000,1918,1918,203162,225250,22088,False,203162
46,46,0.7728905467245452,0.0015625,lazy_delta_inverse_square,0,0,0,1918,1918,203162,225250,22088,False,203162
47,47,-0.40505138898893667,0.00078125,lazy_delta_inverse_square,0,0,0,1918,1918,203162,225250,22088,False,203162
48,48,0.6029766306316987,0.0015625,lazy_delta_inverse_square,0,0,0,1918,1918,203162,225250,22088,False,203162
49,49,-2.1305451999160248,0.00078125,lazy_delta_inverse_square,0,0,0,1918,1918,203162,225250,22088,False,203162
50,50,0.09448957825473848,0.0015625,lazy_delta_inverse_square,10000,10000,10000,1918,1918,213162,225250,12088,False,213162
51,51,-0.5863197536814424,0.00078125,lazy_delta_inverse_square,0,0,0,1918,1918,213162,225250,12088,False,213162
52,52,0.5664772570232084,0.0015625,lazy_delta_inverse_square,0,0,0,1918,1918,213162,225250,12088,False,213162
53,53,-1.6534321535805567,0.00078125,lazy_delta_inverse_square,0,0,0,1918,1918,213162,225250,12088,False,213162
54,54,0.09995417257667108,0.0015625,lazy_delta_inverse_square,0,0,0,1918,1918,213162,225250,12088,False,213162
55,55,-1.7860916840806955,0.00078125,lazy_delta_inverse_square,10000,10000,10000,1918,1918,223162,225250,2088,False,223162
56,56,0.7065042016846119,0.0015625,lazy_delta_inverse_square,0,0,0,1918,1918,223162,225250,2088,False,223162
57,57,-1.7961364196700527,0.00078125,lazy_delta_inverse_square,0,0,0,1918,1918,223162,225250,2088,False,223162
58,58,0.05695681943345222,0.0015625,lazy_delta_inverse_square,0,0,0,1918,1918,223162,225250,2088,False,223162
59,59,-1.5282175263489064,0.00078125,lazy_delta_inverse_square,0,0,0,1918,1918,223162,225250,2088,False,223162
60,60,0.2867636167757343,0.0015625,lazy_delta_inverse_square,10000,2088,2088,1918,1918,225250,225250,0,True,225250
61,61,-1.7162231733064126,0.00078125,lazy_delta_inverse_square,0,0,0,1918,1918,225250,225250,0,True,225250
62,62,0.16021973351329075,0.0015625,lazy_delta_inverse_square,0,0,0,1918,1918,225250,225250,0,True,225250
63,63,-1.5384583072673592,0.00078125,lazy_delta_inverse_square,0,0,0,1918,1918,225250,225250,0,True,225250
64,64,0.2332653941352501,0.0015625,lazy_delta_inverse_square,0,0,0,1918,1918,225250,225250,0,True,225250
65,65,-2.6231510840303094,0.00078125,lazy_delta_inverse_square,10000,0,0,1918,1918,225250,225250,0,True,225250
66,66,-0.2185116442806512,0.000390625,lazy_delta_inverse_square,0,0,0,1918,1918,225250,225250,0,True,225250
67,67,0.5783273868900871,0.00078125,lazy_delta_inverse_square,0,0,0,1918,1918,225250,225250,0,True,225250
68,68,-3.0786436616595254,0.000390625,lazy_delta_inverse_square,0,0,0,1918,1918,225250,225250,0,True,225250
69,69,-0.4735556400927979,0.0001953125,lazy_delta_inverse_square,0,0,0,1918,1918,225250,225250,0,True,225250
70,70,0.3125449140754404,0.000390625,lazy_delta_inverse_square,10000,0,0,1918,1918,225250,225250,0,True,225250
71,71,-0.811307387177821,0.0001953125,lazy_delta_inverse_square,0,0,0,1918,1918,225250,225250,0,True,225250
72,72,0.18851336369896912,0.000390625,lazy_delta_inverse_square,0,0,0,1918,1918,225250,225250,0,True,225250
73,73,-1.0093415127564667,0.0001953125,lazy_delta_inverse_square,0,0,0,1918,1918,225250,225250,0,True,225250
74,74,0.004657252920731877,9.765625e-05,lazy_delta_inverse_square,0,0,0,1918,1918,225250,225250,0,True,225250
75,75,0.5874286299346392,0.0001953125,lazy_delta_inverse_square,10000,0,0,1918,1918,225250,225250,0,True,225250
76,76,-0.12873294092597617,9.765625e-05,lazy_delta_inverse_square,0,0,0,1918,1918,225250,225250,0,True,225250
77,77,0.4474386865768691,0.0001953125,lazy_delta_inverse_square,0,0,0,1918,1918,225250,225250,0,True,225250
78,78,-2.7000614638426788,9.765625e-05,lazy_delta_inverse_square,0,0,0,1918,1918,225250,225250,0,True,225250
79,79,-0.7246065100463792,4.8828125e-05,lazy_delta_inverse_square,0,0,0,1918,1918,225250,225250,0,True,225250
80,80,0.16357370304287447,9.765625e-05,lazy_delta_inverse_square,11365,0,0,1918,1918,225250,225250,0,True,225250
81,81,-0.5803115642102592,4.8828125e-05,lazy_delta_inverse_square,0,0,0,1918,1918,225250,225250,0,True,225250
82,82,0.2249956360896919,9.765625e-05,lazy_delta_inverse_square,0,0,0,1918,1918,225250,225250,0,True,225250
83,83,-0.6787252851402843,4.8828125e-05,lazy_delta_inverse_square,0,0,0,1918,1918,225250,225250,0,True,225250
84,84,0.18302137904829413,9.765625e-05,lazy_delta_inverse_square,0,0,0,1918,1918,225250,225250,0,True,225250
85,85,-0.602128521091302,4.8828125e-05,lazy_delta_inverse_square,13175,0,0,1918,1918,225250,225250,0,True,225250
86,86,0.2175437080364662,9.765625e-05,lazy_delta_inverse_square,0,0,0,1918,1918,225250,225250,0,True,225250
