data_seed,truth_seed,method,flag,xkin,num_parameters,num_circuits,num_residuals,objective_mode,weighted_least_squares_objective,reduced_chi_square,min_probability,max_probability,num_probability_below_zero,num_probability_above_one,logl_model,logl_max,two_delta_logl,num_independent_data,num_nongauge_params,dof,n_sigma,n_sigma_less_than_1,mean_gate_entanglement_infidelity_to_truth,mean_gate_average_infidelity_to_truth,mean_spam_vector_l2_error_to_truth,mean_gate_diamond_distance_to_truth,mean_gate_entanglement_infidelity_to_ideal,mean_gate_average_infidelity_to_ideal,mean_spam_vector_l2_error_to_ideal,mean_gate_diamond_distance_to_ideal,revealed_circuits,total_circuits,accounted_revealed_shots,physical_precomputed_shots,min_shots_per_circuit,mean_shots_per_circuit,max_shots_per_circuit
102,1000,adaptive_fpr,21.458151298738148,299,72,1918,3836,poisson_logl,978.5787475780996,1.027379262549186,0.000683863513805949,0.9993161364861942,0,0,-905655.0057120832,-904676.4269645055,1957.1574951554649,1918,13,1905,0.8449951934032701,True,6.141305222162607e-05,4.094203481441738e-05,0.0029747954298744495,0.0010715092522474866,0.003861638807471812,0.002574425871647875,0.008869365713401196,0.015242802624745984,855,1918,963000,1709208,700,891.140771637122,12555
