seed,arm,infidelity,diamond,spam,accounted_revealed_shots,revealed_circuits,total_circuits,objective,flag,seconds,error
105,fixed_fpr,1.1545736197965397e-05,0.0004567044109292,0.0004826949379173,4980000,830,1918,poisson_logl,0.6541735704052657,2411.6,
105,fixed_no_fpr,9.964277266072408e-06,0.0003904564005441,0.0005228103558128,4979128,1918,1918,poisson_logl,0.3509836961942421,1649.2,
105,lm,9.477750140984842e-06,0.0003825299081625,0.000527423344565,4979128,1918,1918,chi2_ladder_then_mle,LM,78.2,
105,lm_mle,9.10484929722566e-06,0.0003817903519779,0.0005228954772087,4979128,1918,1918,pure_mle,LM_MLE,27.5,
105,adaptive_D_nofpr_f005,4.745546010015422e-06,0.0003367899910033,0.0011508605735477,4980000,1918,1918,poisson_logl,1.001672208648123,2901.2,
105,adaptive_D_nofpr_f010,6.773301248097496e-06,0.0002996170958082,0.000874438792552,4980000,1918,1918,poisson_logl,0.395081076683008,2543.5,
105,adaptive_D_nofpr_f020,3.659573406561423e-06,0.0002358092889202,0.0013772134961306,4980000,1918,1918,poisson_logl,7.726899318210507,2331.0,
105,adaptive_D_nofpr_f030,3.1076372116189965e-06,0.0002755286292181,0.0008839887184346,4980000,1918,1918,poisson_logl,0.3006094623267812,2445.6,
105,adaptive_D_nofpr_f040,2.2908957735823243e-06,0.0002753351030965,0.000452447291269,4980000,1918,1918,poisson_logl,-2,1721.7,
105,adaptive_D_nofpr_f050,4.722575836002552e-06,0.000398181330391,0.0015840208705467,4980000,1918,1918,poisson_logl,1.6248713928705292,2737.8,
105,adaptive_D_nofpr_f060,3.967987114439353e-06,0.0003470762954629,0.0015004002172021,4980000,1918,1918,poisson_logl,4.1261176211653545,2432.9,
105,adaptive_D_nofpr_f070,8.614532524209295e-06,0.000409991541578,0.0011321757220758,4980000,1918,1918,poisson_logl,2.127208878607504,2430.3,
