reference,member_type,member,vector_l2_error,tracedist
truth,prep,rho0,0.0013214448618898585,0.0009344023912201126
truth,povm,Mdefault,,0.0006484448635180359
truth,povm_effect,Mdefault:0,0.0009540591238213467,
truth,povm_effect,Mdefault:1,0.0009527741342264121,
ideal,prep,rho0,0.006931621274792172,0.004901299267484411
ideal,povm,Mdefault,,0.005396449296707261
ideal,povm_effect,Mdefault:0,0.007629495218494147,
ideal,povm_effect,Mdefault:1,0.007635129337100569,
