stage,max_length,mean_gate_entanglement_infidelity_to_truth,mean_spam_vector_l2_error_to_truth,mean_gate_diamond_distance_to_truth
0,1,0.0016463665514754866,0.006511152126263864,0.017740663900573595
1,2,0.0015931193354387918,0.0024894067424466857,0.012250362636733904
2,4,0.0010606190442855323,0.004622421999830566,0.010557336111324516
3,8,0.0005531629627774093,0.002595000273364089,0.003530943831914135
4,16,0.0006811059983453382,0.0015855245244781378,0.003293404695140236
5,32,6.0312462738104644e-05,0.0011874340066828895,0.0016936719632734598
6,64,2.152094217167111e-05,0.0014734040907542541,0.0011312740292456806
