stage,max_length,mean_gate_entanglement_infidelity_to_truth,mean_spam_vector_l2_error_to_truth,mean_gate_diamond_distance_to_truth
0,1,0.002091671749515994,0.02350131689912925,0.034496751226144984
1,2,0.0016220153338721566,0.013933591065906253,0.02064642493062025
2,4,0.0009547635610194782,0.008789746930777075,0.016581561123298585
3,8,0.0008562981884636112,0.007999404865847872,0.008526273250068215
4,16,0.0006393895447890374,0.005927460958588991,0.005216960949015408
5,32,0.00024324053761856645,0.005656369119120267,0.004570752348399254
6,64,0.00019000186220444193,0.004106594029438654,0.0026963466638221705
