reference,gate,entanglement_infidelity,average_gate_infidelity,diamond_distance
truth,[],0.0001885978380404829,0.00012573189202698862,0.0008375122644307905
truth,Gxpi2:0,3.978602956555832e-05,2.6524019710372215e-05,0.0019496395671015538
truth,Gypi2:0,3.330614969598855e-05,2.22040997973257e-05,0.0013003086833093896
truth,Gzpi2:0,3.1802473020370314e-05,2.1201648680246876e-05,0.001700966391400805
