reference,gate,entanglement_infidelity,average_gate_infidelity,diamond_distance,eigenvalue_nonunitarity_excess,eigenvalue_diamondnorm,eigenvalue_nonunitary_diamondnorm
truth,[],1.6713622306152587e-05,1.1142414870768391e-05,7.176170015987246e-05,1.671325284652303e-05,3.275016078816129e-05,1.885260673922806e-05
truth,Gxpi2:0,4.83218856763834e-05,3.2214590450922266e-05,0.0009303393903247444,7.928899064896244e-06,0.0001543423713355739,5.25169135802972e-05
truth,Gypi2:0,3.323349246964202e-05,2.2155661646428015e-05,0.0009308645185050141,-0.0001128680744255095,0.00011542729683249381,0.00011180860599560583
truth,Gzpi2:0,1.8711165849616407e-05,1.2474110566410937e-05,0.00065324546421607,7.438188658853706e-05,0.00011076902369432293,7.95240737403724e-05
