reference,gate,entanglement_infidelity,average_gate_infidelity,diamond_distance
truth,[],4.826585407768924e-05,3.2177236051792825e-05,0.00034058276948560737
truth,Gxpi2:0,3.206044261661045e-05,2.1373628411073636e-05,0.001208365770738887
truth,Gypi2:0,5.176874316359381e-05,3.4512495442395874e-05,0.0020209399899420604
truth,Gzpi2:0,3.721789366839534e-05,2.481192911226356e-05,0.0012418249817875138
