sequence_index,iteration,nf,incumbent_index,incumbent_full_objective,mean_gate_entanglement_infidelity_to_truth,mean_gate_average_infidelity_to_truth,mean_spam_vector_l2_error_to_truth,mean_spam_tracedist_to_truth,mean_gate_eigenvalue_nonunitarity_excess_to_truth,mean_gate_eigenvalue_diamondnorm_to_truth,mean_gate_eigenvalue_nonunitary_diamondnorm_to_truth,mean_gate_diamond_distance_to_truth
0,0,0,0,255243.13601089455,0.0017882621897374607,0.001192174793158307,0.007165902701660543,0.005062523522911718,-0.002719190553661918,0.0067837813321190345,0.0031726617482777386,0.013707118158205382
1,1,1,1,118122.78013236419,0.016362962218101795,0.01090864147873453,0.011895349275122355,0.00889540114972573,0.02499521460061166,0.030639825033870693,0.0299174602748438,0.05595391048107832
2,2,2,1,118122.78013236419,0.016362962218101795,0.01090864147873453,0.011895349275122355,0.00889540114972573,0.02499521460061166,0.030639825033870693,0.0299174602748438,0.05595391048107832
3,3,3,3,116048.92961801149,0.012408028043704222,0.008272018695802815,0.027437552582997904,0.02103551849571776,0.01625627758856589,0.026737752389448043,0.022257254609508254,0.0470666300834818
4,4,4,4,81009.43819744007,0.010135277028700401,0.006756851352466934,0.020152768550501982,0.014471413105710706,0.013343597314549142,0.02042392776592318,0.01839860314255174,0.055840858530894315
5,5,5,4,81009.43819744007,0.010135277028700401,0.006756851352466934,0.020152768550501982,0.014471413105710706,0.013343597314549142,0.02042392776592318,0.01839860314255174,0.055840858530894315
6,6,6,6,74883.3960822626,0.006443692296254383,0.004295794864169589,0.023635819313651454,0.017232122902294582,0.0100678563045083,0.013532378660195774,0.012226848714088717,0.038535448427755095
7,7,7,6,74883.3960822626,0.006443692296254383,0.004295794864169589,0.023635819313651454,0.017232122902294582,0.0100678563045083,0.013532378660195774,0.012226848714088717,0.038535448427755095
8,8,8,8,54245.28445697457,0.006677276246229852,0.004451517497486568,0.01925238480273953,0.015509069161501465,0.009209456984725535,0.012289316005542316,0.010882798726554052,0.03166385460433249
9,9,9,8,54245.28445697457,0.006677276246229852,0.004451517497486568,0.01925238480273953,0.015509069161501465,0.009209456984725535,0.012289316005542316,0.010882798726554052,0.03166385460433249
10,10,10,8,54245.28445697457,0.006677276246229852,0.004451517497486568,0.01925238480273953,0.015509069161501465,0.009209456984725535,0.012289316005542316,0.010882798726554052,0.03166385460433249
