stage,max_length,mean_gate_entanglement_infidelity_to_truth,mean_spam_vector_l2_error_to_truth,mean_gate_diamond_distance_to_truth
0,1,0.005715539491515126,0.020633814018054277,0.045548709760570225
1,2,0.005765222487881028,0.012065680276174528,0.023190499324758432
2,4,0.002319799489886809,0.015856938321802183,0.0199425437782017
3,8,0.0016545749950238886,0.014132913144392127,0.015533030084607723
4,16,0.0008821264363877701,0.009321518980952551,0.007086526397707302
5,32,0.0006725106953986149,0.00571785665340313,0.003816969335313688
6,64,0.00023192368159385968,0.004569800967351494,0.002457834955664821
