stage,max_length,mean_gate_entanglement_infidelity_to_truth,mean_spam_vector_l2_error_to_truth,mean_gate_diamond_distance_to_truth
0,1,0.006470609368662755,0.014383712577940147,0.04865378022000258
1,2,0.0018147472961289879,0.009391686612059384,0.025256955730609314
2,4,0.001341950691021332,0.0034485094286995943,0.010010791861005036
3,8,0.0016908971871311684,0.00643334664238239,0.009640165233396752
4,16,0.0005961699399870402,0.0051597038071915,0.004765433582687866
5,32,0.0006012621128040074,0.0030066987944486153,0.003585827279246055
6,64,0.0003016798800285492,0.0047897926544256805,0.0028240404135136186
