reference,gate,entanglement_infidelity,average_gate_infidelity,diamond_distance
truth,[],4.3381470250403176e-05,2.892098016693545e-05,0.0005765583516526407
truth,Gxpi2:0,0.00021653864752113616,0.0001443590983474241,0.0021036215331480387
truth,Gypi2:0,0.00035190965061626667,0.00023460643374417778,0.0023688360832810583
truth,Gzpi2:0,0.00013282386366875176,8.854924244583451e-05,0.0018341585252980102
