stage,max_length,mean_gate_entanglement_infidelity_to_truth,mean_spam_vector_l2_error_to_truth,mean_gate_diamond_distance_to_truth
0,1,0.0019736595304422067,0.0027395558533722408,0.012660883982603389
1,2,0.0017897029928415353,0.0028812966040181304,0.010795729992860674
2,4,0.001551668364269787,0.003430891420335648,0.009069022976648572
3,8,0.0004701328730403187,0.0016808038856685906,0.005795686852158815
4,16,0.000743201141377603,0.002432988830532987,0.003960636063117835
5,32,0.0002571362838013902,0.0028535075519804574,0.001998586137311331
6,64,0.00018616340801413944,0.002539045140522424,0.0017207936233449368
