sequence_index,iteration,nf,incumbent_index,incumbent_full_objective,mean_gate_entanglement_infidelity_to_truth,mean_gate_average_infidelity_to_truth,mean_spam_vector_l2_error_to_truth,mean_gate_diamond_distance_to_truth
0,0,0,0,191582.15532454607,0.00227342297002206,0.00151561531334804,0.00697710335423951,0.015113464757287046
1,1,1,1,100708.98860753086,0.04194025435073012,0.027960169567153415,0.08632744156223478,0.15195434155613785
2,2,2,1,100708.98860753086,0.04194025435073012,0.027960169567153415,0.08632744156223478,0.15195434155613785
3,3,3,3,61910.68125733215,0.037879234564068914,0.025252823042712612,0.05941208058436318,0.12894812293630475
4,4,4,3,61910.68125733215,0.037879234564068914,0.025252823042712612,0.05941208058436318,0.12894812293630475
5,5,5,5,54675.1551952423,0.010550037966007952,0.007033358644005301,0.035863864251487215,0.0986945858844477
6,6,6,6,45771.506071932716,0.020156160309943577,0.013437440206629053,0.02455059612657504,0.07390291392129496
7,7,7,6,45771.506071932716,0.020156160309943577,0.013437440206629053,0.02455059612657504,0.07390291392129496
8,8,8,8,35629.77719940724,0.011883847583189333,0.007922565055459557,0.03395316105300931,0.06775202012254372
9,9,9,8,35629.77719940724,0.011883847583189333,0.007922565055459557,0.03395316105300931,0.06775202012254372
10,10,10,8,35629.77719940724,0.011883847583189333,0.007922565055459557,0.03395316105300931,0.06775202012254372
11,11,11,11,22375.548411259588,0.015171896566516213,0.010114597711010807,0.012307962202854466,0.044924358660685705
12,12,12,12,22445.042037845935,0.0062039750241308644,0.004135983349420576,0.01316812822145357,0.034064873102967914
13,13,13,12,22445.042037845935,0.0062039750241308644,0.004135983349420576,0.01316812822145357,0.034064873102967914
14,14,14,14,20717.417964434546,0.009395675061684594,0.006263783374456396,0.01418994622379644,0.030852770619718334
15,15,15,15,13761.447772085723,0.006353534398603172,0.0042356895990687815,0.007960461718183312,0.029421511731772952
16,16,16,15,13761.447772085723,0.006353534398603172,0.0042356895990687815,0.007960461718183312,0.029421511731772952
17,17,17,15,13761.447772085723,0.006353534398603172,0.0042356895990687815,0.007960461718183312,0.029421511731772952
18,18,18,18,13227.685462439049,0.008335441975375557,0.005556961316917039,0.007021913415480544,0.029756131240838837
19,19,19,19,9396.62449323799,0.005613033714255977,0.0037420224761706513,0.0070141275467001515,0.016758808498015355
20,20,20,19,9396.62449323799,0.005613033714255977,0.0037420224761706513,0.0070141275467001515,0.016758808498015355
21,21,21,19,9396.62449323799,0.005613033714255977,0.0037420224761706513,0.0070141275467001515,0.016758808498015355
22,22,22,22,7151.029202423776,0.003380648142025544,0.0022537654280170294,0.003989607802709892,0.01122607229766102
23,23,23,22,7151.029202423776,0.003380648142025544,0.0022537654280170294,0.003989607802709892,0.01122607229766102
24,24,24,24,6072.173834162517,0.002192441587694105,0.0014616277251294034,0.004201251549869996,0.00923264421812038
25,25,25,25,5686.284110287164,0.0011645942329695236,0.0007763961553130156,0.0013306273170349426,0.008098097930464202
26,26,26,25,5686.284110287164,0.0011645942329695236,0.0007763961553130156,0.0013306273170349426,0.008098097930464202
27,27,27,27,3100.246869018909,0.001348241288091051,0.0008988275253940341,0.002786756430793843,0.0052834786175252136
28,28,28,27,3100.246869018909,0.001348241288091051,0.0008988275253940341,0.002786756430793843,0.0052834786175252136
29,29,29,29,1967.3393887564916,0.0006873217632876738,0.00045821450885844917,0.0016029316125923997,0.004035322866592371
30,30,30,30,1947.9053016917032,0.0009587795901344065,0.0006391863934229377,0.0018087229331034229,0.003768515428786638
31,31,31,31,1121.3776709087906,0.0003686467998690601,0.0002457645332460401,0.0021254239951002253,0.002375575784737523
32,32,32,31,1121.3776709087906,0.0003686467998690601,0.0002457645332460401,0.0021254239951002253,0.002375575784737523
