seed,arm,infidelity,diamond,spam,accounted_revealed_shots,revealed_circuits,total_circuits,objective,flag,seconds,error
103,fixed_fpr,0.0003366593754878,0.0017175349657364,0.0007283384307763,1696000,848,1918,poisson_logl,1.6873813884975526,3170.6,
103,fixed_no_fpr,4.272961347207005e-05,0.0010693601873106,0.0018035527882559,1695512,1918,1918,poisson_logl,0.2783917815528696,2218.0,
103,lm,4.308747145578829e-05,0.0010699274350157,0.0017951141658911,1695512,1918,1918,chi2_ladder_then_mle,LM,45.9,
103,lm_mle,4.599155923323828e-05,0.0010846579453368,0.0018152286515706,1695512,1918,1918,pure_mle,LM_MLE,53.1,
103,adaptive_D_nofpr_f005,1.503226069141106e-05,0.0004992422291776,0.0021300092422935,1696000,1918,1918,poisson_logl,2.8959554472532734,2505.8,
103,adaptive_D_nofpr_f010,4.508927614529923e-05,0.0007327523368366,0.0023293183321204,1696000,1918,1918,poisson_logl,0.2617861289706814,3918.9,
103,adaptive_D_nofpr_f020,1.369901353645564e-05,0.0005552315748652,0.0019883395814855,1696000,1918,1918,poisson_logl,0.5690355872433811,3182.3,
103,adaptive_D_nofpr_f030,2.6348183201685416e-05,0.0005869835113252,0.0022452367249162,1696000,1918,1918,poisson_logl,1.8495777274984404,3268.9,
103,adaptive_D_nofpr_f040,3.619466906179536e-05,0.0006944935620448,0.0016121151271889,1696000,1918,1918,poisson_logl,3.1783907490796657,3077.1,
103,adaptive_D_nofpr_f050,1.1478597077646537e-05,0.0006217089224605,0.002218484360888,1696000,1918,1918,poisson_logl,0.6647467254053046,2470.1,
103,adaptive_D_nofpr_f060,2.2519308884194625e-05,0.0005722923466695,0.0018375002102907,1696000,1918,1918,poisson_logl,0.793919634186761,3108.2,
103,adaptive_D_nofpr_f070,2.3181203716832188e-05,0.0006301655721952,0.0014962743297282,1696000,1918,1918,poisson_logl,2.299221858810482,3051.1,
