reference,member_type,member,vector_l2_error,tracedist
truth,prep,rho0,0.0019014291953054138,0.001344510305923352
truth,povm,Mdefault,,0.0018676189542377755
truth,povm_effect,Mdefault:0,0.0028643411524052315,
truth,povm_effect,Mdefault:1,0.002867382646453821,
ideal,prep,rho0,0.00787418648299277,0.005567867921584171
ideal,povm,Mdefault,,0.006374806709811982
ideal,povm_effect,Mdefault:0,0.0091269071387384,
ideal,povm_effect,Mdefault:1,0.00913685652125352,
