reference,gate,entanglement_infidelity,average_gate_infidelity,diamond_distance,eigenvalue_nonunitarity_excess,eigenvalue_diamondnorm,eigenvalue_nonunitary_diamondnorm
truth,[],9.497905836497456e-05,6.331937224331637e-05,0.0011163251173276155,9.475403899772417e-05,0.0007173245772314097,0.00010204428825891232
truth,Gxpi2:0,0.00044674642351927307,0.00029783094901284873,0.0020875228276374075,2.3605656530978347e-05,0.00023422318920707935,9.340679057540102e-05
truth,Gypi2:0,0.00024712344794752816,0.00016474896529835212,0.004017777774322898,0.00028361349884814535,0.0008450187684329502,0.0007531908410120802
truth,Gzpi2:0,0.00013884579654366291,9.256386436244195e-05,0.0026097141033713635,-0.00012750179520498728,0.00035496947748647756,0.00035496947748647756
