sequence_index,iteration,nf,incumbent_index,incumbent_full_objective,mean_gate_entanglement_infidelity_to_truth,mean_gate_average_infidelity_to_truth,mean_spam_vector_l2_error_to_truth,mean_spam_tracedist_to_truth,mean_gate_eigenvalue_nonunitarity_excess_to_truth,mean_gate_eigenvalue_diamondnorm_to_truth,mean_gate_eigenvalue_nonunitary_diamondnorm_to_truth,mean_gate_diamond_distance_to_truth
0,0,0,0,754467.3224514079,0.002273422622213639,0.0015156150814757592,0.0069771033542395085,0.004937894532976495,-0.003850330725303386,0.008134373632380808,0.004513942584111835,0.015113464757287321
1,1,1,1,374224.65507371863,0.041275774826288636,0.027517183217525755,0.06752737845114896,0.04916052855384357,0.059629198751425284,0.0760061764628998,0.06894798970884108,0.1410561228000466
2,2,2,1,374224.65507371863,0.041275774826288636,0.027517183217525755,0.06752737845114896,0.04916052855384357,0.059629198751425284,0.0760061764628998,0.06894798970884108,0.1410561228000466
3,3,3,3,209230.40909011147,0.024660220600423388,0.016440147066948924,0.04210374889986254,0.031505896645158606,0.02745162246841963,0.05440979427898941,0.04191047949788085,0.10444531252771336
4,4,4,3,209230.40909011147,0.024660220600423388,0.016440147066948924,0.04210374889986254,0.031505896645158606,0.02745162246841963,0.05440979427898941,0.04191047949788085,0.10444531252771336
5,5,5,5,159766.67622185266,0.012918917637804117,0.008612611758536079,0.04726038010327072,0.034997362153816915,0.013228823442565991,0.03888396595519057,0.02129242004550437,0.07741297724877497
6,6,6,5,159766.67622185266,0.012918917637804117,0.008612611758536079,0.04726038010327072,0.034997362153816915,0.013228823442565991,0.03888396595519057,0.02129242004550437,0.07741297724877497
7,7,7,5,159766.67622185266,0.012918917637804117,0.008612611758536079,0.04726038010327072,0.034997362153816915,0.013228823442565991,0.03888396595519057,0.02129242004550437,0.07741297724877497
8,8,8,8,140115.5129578379,0.01700939253751757,0.011339595025011712,0.024867613546612325,0.01532462491567129,0.02136344108458886,0.029167638342356188,0.026316313787551636,0.06441210386625981
9,9,9,8,140115.5129578379,0.01700939253751757,0.011339595025011712,0.024867613546612325,0.01532462491567129,0.02136344108458886,0.029167638342356188,0.026316313787551636,0.06441210386625981
10,10,10,10,109746.08696447706,0.008788773091534668,0.005859182061023112,0.029828476833684957,0.020401706468803644,0.011427181082714032,0.027207664913424377,0.014808650694015844,0.04537697197330802
11,11,11,10,109746.08696447706,0.008788773091534668,0.005859182061023112,0.029828476833684957,0.020401706468803644,0.011427181082714032,0.027207664913424377,0.014808650694015844,0.04537697197330802
12,12,12,12,93381.6549249205,0.010019248240931866,0.006679498827287911,0.014396288333322564,0.010735323088871863,0.014019103192090612,0.019581839508824646,0.018487722108709262,0.03782209554866375
13,13,13,12,93381.6549249205,0.010019248240931866,0.006679498827287911,0.014396288333322564,0.010735323088871863,0.014019103192090612,0.019581839508824646,0.018487722108709262,0.03782209554866375
14,14,14,12,93381.6549249205,0.010019248240931866,0.006679498827287911,0.014396288333322564,0.010735323088871863,0.014019103192090612,0.019581839508824646,0.018487722108709262,0.03782209554866375
15,15,15,15,50464.29931270458,0.004532013043239608,0.0030213420288264055,0.00941816989816239,0.005966105155982228,0.004545078133725518,0.014951472036711275,0.007778046141221552,0.027061060163166912
16,16,16,15,50464.29931270458,0.004532013043239608,0.0030213420288264055,0.00941816989816239,0.005966105155982228,0.004545078133725518,0.014951472036711275,0.007778046141221552,0.027061060163166912
17,17,17,17,39135.99736899483,0.005212377994145256,0.003474918662763504,0.005084202518023282,0.0035266052248966616,0.00659385178259856,0.010939743976836171,0.009562064199013419,0.018941787657010187
18,18,18,17,39135.99736899483,0.005212377994145256,0.003474918662763504,0.005084202518023282,0.0035266052248966616,0.00659385178259856,0.010939743976836171,0.009562064199013419,0.018941787657010187
19,19,19,17,39135.99736899483,0.005212377994145256,0.003474918662763504,0.005084202518023282,0.0035266052248966616,0.00659385178259856,0.010939743976836171,0.009562064199013419,0.018941787657010187
20,20,20,20,18935.532849740917,0.0032472722271016385,0.0021648481514010927,0.006493260603717833,0.003880027662319285,0.0030831817157204802,0.006127497892038283,0.0056915186451003755,0.009981632251867639
21,21,21,20,18935.532849740917,0.0032472722271016385,0.0021648481514010927,0.006493260603717833,0.003880027662319285,0.0030831817157204802,0.006127497892038283,0.0056915186451003755,0.009981632251867639
22,22,22,22,16957.06814492833,0.001970055104371371,0.001313370069580914,0.0028708789840752487,0.0021198428687404804,0.002446317921626112,0.0049242859053853895,0.0036963191399519563,0.00806977436750166
23,23,23,22,16957.06814492833,0.001970055104371371,0.001313370069580914,0.0028708789840752487,0.0021198428687404804,0.002446317921626112,0.0049242859053853895,0.0036963191399519563,0.00806977436750166
24,24,24,24,14212.866942477574,0.0014724989284638501,0.0009816659523092335,0.00325284377101458,0.0022118363567611788,0.0018178892231668214,0.0038919124961011744,0.002633075516549281,0.006269362530800743
25,25,25,25,11831.284757794074,0.0008265535021755588,0.0005510356681170392,0.003823781057958936,0.0026930428218338545,0.0015388223863465264,0.003356821380674655,0.001914199780783811,0.0055947454245498535
26,26,26,25,11831.284757794074,0.0008265535021755588,0.0005510356681170392,0.003823781057958936,0.0026930428218338545,0.0015388223863465264,0.003356821380674655,0.001914199780783811,0.0055947454245498535
27,27,27,27,4429.880113468488,0.0004373077203210507,0.00029153848021403383,0.002415761082810991,0.001407351001149274,0.0009438334625665873,0.0016609269246506556,0.0011052704683965076,0.0033931420483317176
28,28,28,27,4429.880113468488,0.0004373077203210507,0.00029153848021403383,0.002415761082810991,0.001407351001149274,0.0009438334625665873,0.0016609269246506556,0.0011052704683965076,0.0033931420483317176
29,29,29,29,2037.6518505347392,0.00031709790553177686,0.00021139860368785124,0.0016991770410740839,0.0010340423299391654,0.00040866539515013733,0.0005890167227105718,0.0005425103551418009,0.0017502458189344212
30,30,30,30,1278.4853680623226,0.00019372990465107987,0.00012915326976738659,0.001278651597054022,0.0007313201985396168,0.00010402755678735887,0.00041944552634446764,0.00024242358619468163,0.0015001572050300487
31,31,31,30,1278.4853680623226,0.00019372990465107987,0.00012915326976738659,0.001278651597054022,0.0007313201985396168,0.00010402755678735887,0.00041944552634446764,0.00024242358619468163,0.0015001572050300487
32,32,32,30,1278.4853680623226,0.00019372990465107987,0.00012915326976738659,0.001278651597054022,0.0007313201985396168,0.00010402755678735887,0.00041944552634446764,0.00024242358619468163,0.0015001572050300487
