seed,arm,infidelity,diamond,spam,accounted_revealed_shots,revealed_circuits,total_circuits,objective,flag,seconds,error
105,adaptive_D_nofpr_f005,7.95485140578367e-06,0.0003505763601295,0.0011488858729094,4795000,1918,1918,poisson_logl,598.4967461549353,1633.0,
105,adaptive_D_nofpr_f010,-6.176543224628572e-06,0.0002927633962287,0.0011839179662973,4795000,1918,1918,poisson_logl,63.92447640358122,1890.5,
105,adaptive_D_nofpr_f020,-2.2820457085959145e-06,0.0003159668575678,0.0006802395474844,4795000,1918,1918,poisson_logl,486.59585981227787,1666.0,
105,adaptive_D_nofpr_f030,2.568152575627148e-06,0.0003557575081391,0.0008719589801519,4795000,1918,1918,poisson_logl,356.26795353775174,1659.8,
105,adaptive_D_nofpr_f040,6.339641294872411e-06,0.0002971811074756,0.0005777810504278,4795000,1918,1918,poisson_logl,0.2450090932005975,1681.4,
105,adaptive_D_nofpr_f050,-4.73508604514894e-06,0.0003734731844854,0.0008384700113336,4795000,1918,1918,poisson_logl,3.7908819782710026,1902.8,
105,adaptive_D_nofpr_f060,5.525816524853955e-06,0.0003560046355665,0.0012246779586464,4795000,1918,1918,poisson_logl,1.714762141884791,1847.5,
105,adaptive_D_nofpr_f070,6.277527747095002e-06,0.0002854529871463,0.0006436345042023,4795000,1918,1918,poisson_logl,1.8493567847408965,1894.2,
105,fixed_no_fpr,3.829106937497384e-06,0.0005065314612805,0.0005607336103928,4795000,1918,1918,poisson_logl,282.8884296735602,1866.4,
105,lm,1.742811793770116e-06,0.0004949679928486,0.0005925076420534,4795000,1918,1918,chi2_ladder_then_mle,LM,35.0,
105,lm_mle,1.8584850413339016e-06,0.0004948865099597,0.0005923651297362,4795000,1918,1918,pure_mle,LM_MLE,33.3,
