data_seed,truth_seed,method,flag,xkin,num_parameters,num_circuits,num_residuals,objective_mode,weighted_least_squares_objective,reduced_chi_square,min_probability,max_probability,num_probability_below_zero,num_probability_above_one,logl_model,logl_max,two_delta_logl,num_independent_data,num_nongauge_params,dof,n_sigma,n_sigma_less_than_1,mean_gate_entanglement_infidelity_to_truth,mean_gate_average_infidelity_to_truth,mean_spam_vector_l2_error_to_truth,mean_spam_tracedist_to_truth,mean_gate_eigenvalue_nonunitarity_excess_to_truth,mean_gate_eigenvalue_diamondnorm_to_truth,mean_gate_eigenvalue_nonunitary_diamondnorm_to_truth,mean_gate_diamond_distance_to_truth,mean_gate_entanglement_infidelity_to_ideal,mean_gate_average_infidelity_to_ideal,mean_spam_vector_l2_error_to_ideal,mean_spam_tracedist_to_ideal,mean_gate_eigenvalue_nonunitarity_excess_to_ideal,mean_gate_eigenvalue_diamondnorm_to_ideal,mean_gate_eigenvalue_nonunitary_diamondnorm_to_ideal,mean_gate_diamond_distance_to_ideal,revealed_circuits,total_circuits,accounted_revealed_shots,physical_precomputed_shots,min_shots_per_circuit,mean_shots_per_circuit,max_shots_per_circuit
102,1000,fixed_fpr,1.8950349495161032,298,72,1918,3836,poisson_logl,956.1738189284708,1.003857027746426,0.00046837434333418804,0.999531625656666,0,0,-1553296.9825943303,-1552340.8087754026,1912.3476378554478,1918,13,1905,0.11903789958116504,True,0.00010572214531365254,7.048143020910169e-05,0.0015314163340246533,0.0009998164614057705,-4.485044079267225e-05,0.0002003988349248474,7.366060293073629e-05,0.0014767137317868591,0.0038264530506768313,0.002550968700451221,0.006838691129693875,0.004869343914065639,0.003777409271808141,0.008220298673565047,0.0044763169240438425,0.015265052567894438,835,1918,1252500,2877000,1500,1500.0,1500
