stage,max_length,mean_gate_entanglement_infidelity_to_truth,mean_spam_vector_l2_error_to_truth,mean_gate_diamond_distance_to_truth
0,1,0.00183391621628487,0.006753684062520864,0.01785253170122545
1,2,0.0013939933464350018,0.003732523747019942,0.008262208912375058
2,4,0.0003650301545100043,0.0027625854443028386,0.004230788500456737
3,8,0.00021289457904913323,0.0009351760685815568,0.0026290772917366076
4,16,6.409861464659605e-05,0.0009754536928718104,0.001484201108614361
5,32,1.68955969836182e-05,0.001114953298568602,0.000897164446180174
6,64,1.1798554314768062e-05,0.0008740385102050308,0.0005291887466010912
