sequence_index,iteration,nf,incumbent_index,incumbent_full_objective,mean_gate_entanglement_infidelity_to_truth,mean_gate_average_infidelity_to_truth,mean_spam_vector_l2_error_to_truth,mean_gate_diamond_distance_to_truth
0,0,0,0,133207.74422306067,0.002273422622213639,0.0015156150814757592,0.0069771033542395085,0.015113464757287321
1,1,1,1,29668.387407521685,0.010932946092604118,0.007288630728402745,0.011765811620597167,0.047082559811086944
2,2,2,1,29668.387407521685,0.010932946092604118,0.007288630728402745,0.011765811620597167,0.047082559811086944
3,3,3,1,29668.387407521685,0.010932946092604118,0.007288630728402745,0.011765811620597167,0.047082559811086944
4,4,4,4,11548.597204916434,0.004408983702135938,0.002939322468090625,0.029029309728984026,0.03074646095544532
5,5,5,4,11548.597204916434,0.004408983702135938,0.002939322468090625,0.029029309728984026,0.03074646095544532
6,6,6,4,11896.436924811485,0.004408983702135938,0.002939322468090625,0.029029309728984026,0.03074646095544532
7,7,7,7,5812.423285130404,0.002482195371220852,0.001654796914147235,0.00641897592431254,0.013343405118079629
8,8,8,7,5812.423285130404,0.002482195371220852,0.001654796914147235,0.00641897592431254,0.013343405118079629
9,9,9,9,2466.567919551765,0.0004751479393749203,0.00031676529291661354,0.0025383647775546517,0.00674309227571608
10,10,10,10,1545.476802120097,0.0007611176114365736,0.0005074117409577158,0.0017837820407329336,0.0030738734988471116
11,11,11,10,2003.4107157310477,0.0007611176114365736,0.0005074117409577158,0.0017837820407329336,0.0030738734988471116
12,12,12,12,1982.5029589331953,0.0007888874216167296,0.0005259249477444865,0.0021071045850955396,0.002687379050590862
13,13,13,13,1470.0912447860765,0.0004979028694228893,0.0003319352462819262,0.0021671663937634206,0.0024093479725869763
14,14,14,13,1470.0912447860765,0.0004979028694228893,0.0003319352462819262,0.0021671663937634206,0.0024093479725869763
15,15,15,13,1470.0912447860765,0.0004979028694228893,0.0003319352462819262,0.0021671663937634206,0.0024093479725869763
16,16,16,16,1015.9886789147805,0.00019080537818175203,0.00012720358545450136,0.002078522433882867,0.0014735397354004246
17,17,17,16,1015.9886789147805,0.00019080537818175203,0.00012720358545450136,0.002078522433882867,0.0014735397354004246
18,18,18,18,992.8492465188673,0.00016723009832436686,0.00011148673221624457,0.001978319275214626,0.0013505067317778558
19,19,19,18,992.8492465188673,0.00016723009832436686,0.00011148673221624457,0.001978319275214626,0.0013505067317778558
20,20,20,18,992.8492465188673,0.00016723009832436686,0.00011148673221624457,0.001978319275214626,0.0013505067317778558
21,21,21,21,973.5116753425091,0.0001492350253162189,9.949001687747927e-05,0.001921105925693797,0.0012725699174059436
22,22,22,21,973.5116753425091,0.0001492350253162189,9.949001687747927e-05,0.001921105925693797,0.0012725699174059436
23,23,23,21,973.5116753425091,0.0001492350253162189,9.949001687747927e-05,0.001921105925693797,0.0012725699174059436
24,24,24,24,953.8604301631997,0.00012998787691939628,8.665858461293086e-05,0.001931243591275641,0.001254340825411594
25,25,25,24,953.8604301631997,0.00012998787691939628,8.665858461293086e-05,0.001931243591275641,0.001254340825411594
26,26,26,24,956.3932889262329,0.00012998787691939628,8.665858461293086e-05,0.001931243591275641,0.001254340825411594
27,27,27,27,949.9110159432871,0.00011924110035432811,7.949406690288541e-05,0.001994628807121963,0.0012193939197804797
28,28,28,27,949.9110159432871,0.00011924110035432811,7.949406690288541e-05,0.001994628807121963,0.0012193939197804797
29,29,29,27,949.9110159432871,0.00011924110035432811,7.949406690288541e-05,0.001994628807121963,0.0012193939197804797
30,30,30,30,948.9218828553285,0.0001147701521615474,7.651343477436494e-05,0.0020198248086074036,0.00121160092061713
31,31,31,30,948.4788562352014,0.0001147701521615474,7.651343477436494e-05,0.0020198248086074036,0.00121160092061713
32,32,32,32,947.8486038494929,0.00011317957271800294,7.545304847866863e-05,0.002078817931666677,0.0012847520088175718
33,33,33,32,947.8486038494929,0.00011317957271800294,7.545304847866863e-05,0.002078817931666677,0.0012847520088175718
34,34,34,32,947.8486038494929,0.00011317957271800294,7.545304847866863e-05,0.002078817931666677,0.0012847520088175718
35,35,35,35,947.6746300749584,0.00011098238312765019,7.398825541843346e-05,0.0020822655071907315,0.001279553132721341
36,36,36,36,949.4736462570801,0.00011110354384014087,7.406902922676059e-05,0.0022029119839539657,0.0012799018396344461
37,37,37,36,949.4736462570801,0.00011110354384014087,7.406902922676059e-05,0.0022029119839539657,0.0012799018396344461
38,38,38,38,949.3498594151533,0.00011057516686177604,7.37167779078507e-05,0.002191685881121564,0.001268134838598342
39,39,39,38,949.3498594151533,0.00011057516686177604,7.37167779078507e-05,0.002191685881121564,0.001268134838598342
40,40,40,38,949.3498594151533,0.00011057516686177604,7.37167779078507e-05,0.002191685881121564,0.001268134838598342
41,41,41,41,947.4251178459416,0.00011214902573225549,7.4766017154837e-05,0.002110169864182113,0.001265883484004368
42,42,42,41,947.4251178459416,0.00011214902573225549,7.4766017154837e-05,0.002110169864182113,0.001265883484004368
43,43,43,43,947.3467379589978,0.00011099107262449448,7.399404841632964e-05,0.0020935747585321654,0.0012703011326645267
44,44,44,43,947.3467379589978,0.00011099107262449448,7.399404841632964e-05,0.0020935747585321654,0.0012703011326645267
45,45,45,45,947.3204187786921,0.00010942769093480464,7.295179395653643e-05,0.0020836241201012775,0.0012686578731521717
46,46,46,46,950.024893814569,0.0001090173823059537,7.267825487063581e-05,0.0021216566377325113,0.0012615673893697145
