reference,gate,entanglement_infidelity,average_gate_infidelity,diamond_distance
truth,[],2.0508110025185822e-05,1.3672073350123881e-05,0.00023508051378843037
truth,Gxpi2:0,6.416251490393154e-05,4.2775009935954365e-05,0.0008361214230108695
truth,Gypi2:0,5.702108798588679e-05,3.8014058657257856e-05,0.0010997006332436462
truth,Gzpi2:0,0.0002050431306546141,0.0001366954204364094,0.0020688388564495818
ideal,[],2.05081100250748e-05,1.3672073350049866e-05,0.00023501488329313267
ideal,Gxpi2:0,0.004629122668682539,0.003086081779121693,0.01567380904210546
ideal,Gypi2:0,0.006596536596932268,0.004397691064621512,0.01921193110844171
ideal,Gzpi2:0,0.00428833218927871,0.0028588881261858066,0.025531296554410318
