data_seed,truth_seed,method,flag,xkin,num_parameters,num_circuits,num_residuals,objective_mode,weighted_least_squares_objective,reduced_chi_square,min_probability,max_probability,num_probability_below_zero,num_probability_above_one,logl_model,logl_max,two_delta_logl,num_independent_data,num_nongauge_params,dof,n_sigma,n_sigma_less_than_1,mean_gate_entanglement_infidelity_to_truth,mean_gate_average_infidelity_to_truth,mean_spam_vector_l2_error_to_truth,mean_gate_diamond_distance_to_truth,mean_gate_entanglement_infidelity_to_ideal,mean_gate_average_infidelity_to_ideal,mean_spam_vector_l2_error_to_ideal,mean_gate_diamond_distance_to_ideal,revealed_circuits,total_circuits,accounted_revealed_shots,physical_precomputed_shots,min_shots_per_circuit,mean_shots_per_circuit,max_shots_per_circuit
102,1000,adaptive_no_fpr,0.822367244840667,498,72,1918,3836,poisson_logl,957.9150911358361,1.0056851350507465,0.00044605265558023133,0.9995539473444199,0,0,-494953.041088645,-493995.12599750946,1915.8301822710782,1918,13,1905,0.17545804175344035,True,1.0457078252978924e-05,6.971385501985949e-06,0.003847068591252819,0.000475685643819099,0.0038649068564523548,0.0025766045709682364,0.008375049867513659,0.015155417454784678,1918,1918,963000,963000,50,502.08550573514077,20848
