stage,max_length,mean_gate_entanglement_infidelity_to_truth,mean_spam_vector_l2_error_to_truth,mean_gate_diamond_distance_to_truth
0,1,0.0024413815000821626,0.024207615255638738,0.03684540238087668
1,2,0.0020135242680604792,0.015129753410704452,0.022884964965361142
2,4,0.0014248345024506226,0.009405233634554776,0.018480402140393194
3,8,0.0012451193056921828,0.00833849859967948,0.009694330565014952
4,16,0.0007847181599333064,0.006023466689327327,0.005448069741810323
5,32,0.0001034617002068361,0.006026576569466608,0.00383189814313666
6,64,0.0001206419430173078,0.004121408141272455,0.0025418485842471725
